datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率
2025-03-07 09:35:00,262.96,262.54,263.58,262.18,-0.67,-1.77,11877,312106260.0,0.53,0.03
2025-03-07 09:40:00,262.56,261.81,262.65,261.62,-0.28,-0.73,9059,237421629.0,0.39,0.02
2025-03-07 09:45:00,261.8,262.15,262.24,261.77,0.13,0.34,5636,147612306.0,0.18,0.01
2025-03-07 09:50:00,262.2,261.9,262.72,261.88,-0.1,-0.25,4105,107626645.0,0.32,0.01
2025-03-07 09:55:00,261.9,260.44,262.05,260.27,-0.56,-1.46,8989,234812348.0,0.68,0.02
2025-03-07 10:00:00,260.51,260.39,260.83,260.2,-0.02,-0.05,7383,192278144.0,0.24,0.02
2025-03-07 10:05:00,260.37,260.49,260.64,260.02,0.04,0.1,7007,182419660.0,0.24,0.02
2025-03-07 10:10:00,260.47,259.86,260.47,259.8,-0.24,-0.63,8808,229010924.0,0.26,0.02
2025-03-07 10:15:00,259.88,259.71,260.01,259.5,-0.06,-0.15,6591,171199767.0,0.2,0.02
2025-03-07 10:20:00,259.7,259.52,259.91,259.52,-0.07,-0.19,5304,137743283.0,0.15,0.01
2025-03-07 10:25:00,259.51,259.63,259.7,259.45,0.04,0.11,5147,133592443.0,0.1,0.01
2025-03-07 10:30:00,259.62,259.68,259.94,259.59,0.02,0.05,4913,127600615.0,0.13,0.01
2025-03-07 10:35:00,259.68,258.8,259.7,258.68,-0.34,-0.88,10538,273117139.0,0.39,0.03
2025-03-07 10:40:00,258.77,259.25,259.32,258.7,0.17,0.45,3282,85014589.0,0.24,0.01
2025-03-07 10:45:00,259.21,259.26,259.98,259.21,0.0,0.01,3279,85146391.0,0.3,0.01
2025-03-07 10:50:00,259.54,259.7,259.82,259.27,0.17,0.44,3478,90264727.0,0.21,0.01
2025-03-07 10:55:00,259.7,259.12,259.98,259.12,-0.22,-0.58,3018,78354378.0,0.33,0.01
2025-03-07 11:00:00,259.11,258.99,259.11,258.9,-0.05,-0.13,4238,109749222.0,0.08,0.01
2025-03-07 11:05:00,258.99,259.3,259.62,258.94,0.12,0.31,4585,118818176.0,0.26,0.01
2025-03-07 11:10:00,259.29,259.95,260.36,259.22,0.25,0.65,2740,71159364.0,0.44,0.01
2025-03-07 11:15:00,259.96,259.43,260.09,259.24,-0.2,-0.52,2846,73938041.0,0.33,0.01
2025-03-07 11:20:00,259.33,259.56,259.69,259.27,0.05,0.13,2537,65834728.0,0.16,0.01
2025-03-07 11:25:00,259.56,259.92,259.98,259.29,0.14,0.36,2393,62084415.0,0.27,0.01
2025-03-07 11:30:00,259.89,259.78,260.02,259.64,-0.05,-0.14,1562,40601118.0,0.15,0.0
2025-03-07 13:05:00,259.89,260.41,260.41,259.82,0.24,0.63,3999,104017046.0,0.23,0.01
2025-03-07 13:10:00,260.41,260.82,260.82,260.26,0.16,0.41,3349,87247506.0,0.22,0.01
2025-03-07 13:15:00,260.9,260.85,261.4,260.52,0.01,0.03,3383,88286281.0,0.34,0.01
2025-03-07 13:20:00,260.95,261.82,262.18,260.94,0.37,0.97,4779,125057033.0,0.48,0.01
2025-03-07 13:25:00,261.93,261.83,262.28,261.83,0.0,0.01,3111,81506663.0,0.17,0.01
2025-03-07 13:30:00,261.83,261.68,261.85,261.55,-0.06,-0.15,2534,66307144.0,0.11,0.01
2025-03-07 13:35:00,261.74,262.22,262.38,261.56,0.21,0.54,3798,99505128.0,0.31,0.01
2025-03-07 13:40:00,262.22,261.79,262.4,261.79,-0.16,-0.43,3354,87927269.0,0.23,0.01
2025-03-07 13:45:00,261.79,261.27,261.93,261.27,-0.2,-0.52,2577,67418276.0,0.25,0.01
2025-03-07 13:50:00,261.25,262.4,262.4,261.23,0.43,1.13,5947,155723763.0,0.45,0.02
2025-03-07 13:55:00,262.42,262.53,262.7,262.15,0.05,0.13,3985,104583617.0,0.21,0.01
2025-03-07 14:00:00,262.52,262.67,262.69,262.4,0.05,0.14,2963,77800861.0,0.11,0.01
2025-03-07 14:05:00,262.69,262.13,262.78,262.04,-0.21,-0.54,3594,94335059.0,0.28,0.01
2025-03-07 14:10:00,262.17,261.7,262.25,261.7,-0.16,-0.43,3084,80759045.0,0.21,0.01
2025-03-07 14:15:00,261.71,261.9,262.1,261.71,0.08,0.2,3203,83901964.0,0.15,0.01
2025-03-07 14:20:00,261.9,261.44,261.93,261.13,-0.18,-0.46,3898,101923124.0,0.31,0.01
2025-03-07 14:25:00,261.55,261.78,261.81,261.28,0.13,0.34,3353,87670773.0,0.2,0.01
2025-03-07 14:30:00,261.76,261.28,261.78,261.2,-0.19,-0.5,3730,97506433.0,0.22,0.01
2025-03-07 14:35:00,261.43,260.66,261.8,260.66,-0.24,-0.62,4757,124192535.0,0.44,0.01
2025-03-07 14:40:00,260.66,260.82,260.99,260.49,0.06,0.16,4474,116637936.0,0.19,0.01
2025-03-07 14:45:00,260.82,260.21,260.85,260.2,-0.23,-0.61,4072,106078029.0,0.25,0.01
2025-03-07 14:50:00,260.19,260.33,260.43,260.11,0.05,0.12,6087,158429306.0,0.12,0.02
2025-03-07 14:55:00,260.38,260.97,261.0,260.32,0.25,0.64,5246,136735294.0,0.26,0.01
2025-03-07 15:00:00,261.0,260.76,261.1,260.76,-0.08,-0.21,4283,111738205.0,0.13,0.01
2025-03-10 09:35:00,261.8,260.54,261.86,259.23,-0.08,-0.22,18891,492505340.0,1.01,0.05
2025-03-10 09:40:00,260.53,259.9,260.54,259.61,-0.25,-0.64,8855,230263168.0,0.36,0.02
2025-03-10 09:45:00,259.87,259.0,260.18,259.0,-0.35,-0.9,8115,210596470.0,0.45,0.02
2025-03-10 09:50:00,259.0,258.48,259.04,258.3,-0.2,-0.52,10784,278869786.0,0.29,0.03
2025-03-10 09:55:00,258.43,258.39,258.94,258.39,-0.03,-0.09,6993,180855931.0,0.21,0.02
2025-03-10 10:00:00,258.41,257.86,258.43,257.8,-0.21,-0.53,11489,296469668.0,0.24,0.03
2025-03-10 10:05:00,257.82,257.79,258.01,257.5,-0.03,-0.07,6134,158138197.0,0.2,0.02
2025-03-10 10:10:00,257.81,257.26,257.82,257.0,-0.21,-0.53,8448,217377306.0,0.32,0.02
2025-03-10 10:15:00,257.26,256.76,257.29,256.66,-0.19,-0.5,8726,224179929.0,0.24,0.02
2025-03-10 10:20:00,256.67,255.8,256.7,255.6,-0.37,-0.96,9290,237951302.0,0.43,0.02
2025-03-10 10:25:00,255.78,255.98,256.12,255.78,0.07,0.18,5378,137667757.0,0.13,0.01
2025-03-10 10:30:00,256.0,256.2,256.2,255.76,0.09,0.22,5283,135221304.0,0.17,0.01
2025-03-10 10:35:00,256.14,256.2,256.5,256.14,0.0,0.0,4439,113773397.0,0.14,0.01
2025-03-10 10:40:00,256.22,255.91,256.33,255.89,-0.11,-0.29,5057,129495096.0,0.17,0.01
2025-03-10 10:45:00,255.93,255.6,256.06,255.58,-0.12,-0.31,6804,174005036.0,0.19,0.02
2025-03-10 10:50:00,255.59,255.13,255.68,255.11,-0.18,-0.47,6699,171099529.0,0.22,0.02
2025-03-10 10:55:00,255.11,255.18,255.44,255.08,0.02,0.05,5861,149554294.0,0.14,0.02
2025-03-10 11:00:00,255.19,255.29,255.5,255.14,0.04,0.11,3988,101785267.0,0.14,0.01
2025-03-10 11:05:00,255.33,255.69,255.69,255.01,0.16,0.4,8936,228047885.0,0.27,0.02
2025-03-10 11:10:00,256.02,255.79,256.12,255.48,0.04,0.1,4137,105836473.0,0.25,0.01
2025-03-10 11:15:00,255.79,255.21,255.79,255.2,-0.23,-0.58,3430,87604707.0,0.23,0.01
2025-03-10 11:20:00,255.21,255.0,255.22,254.6,-0.08,-0.21,11026,281131187.0,0.24,0.03
2025-03-10 11:25:00,255.0,254.78,255.0,254.54,-0.09,-0.22,5038,128359177.0,0.18,0.01
2025-03-10 11:30:00,254.78,255.02,255.22,254.76,0.09,0.24,3141,80083083.0,0.18,0.01
2025-03-10 13:05:00,255.16,254.96,255.47,254.87,-0.02,-0.06,5288,134844356.0,0.24,0.01
2025-03-10 13:10:00,254.94,254.75,254.97,254.75,-0.08,-0.21,4130,105256301.0,0.09,0.01
2025-03-10 13:15:00,254.75,254.64,254.79,254.61,-0.04,-0.11,3526,89806135.0,0.07,0.01
2025-03-10 13:20:00,254.64,254.56,254.85,254.52,-0.03,-0.08,3291,83819631.0,0.13,0.01
2025-03-10 13:25:00,254.52,254.6,255.0,254.52,0.02,0.04,3753,95600161.0,0.19,0.01
2025-03-10 13:30:00,254.61,254.34,254.62,254.3,-0.1,-0.26,4727,120303680.0,0.13,0.01
2025-03-10 13:35:00,254.36,254.0,254.39,254.0,-0.13,-0.34,6437,163557961.0,0.15,0.02
2025-03-10 13:40:00,254.0,254.15,254.2,253.61,0.06,0.15,5385,136758411.0,0.23,0.01
2025-03-10 13:45:00,254.15,254.25,254.66,254.15,0.04,0.1,4630,117794120.0,0.2,0.01
2025-03-10 13:50:00,254.3,254.45,254.66,254.3,0.08,0.2,3778,96132680.0,0.14,0.01
2025-03-10 13:55:00,254.45,254.62,254.72,254.38,0.07,0.17,3912,99583125.0,0.13,0.01
2025-03-10 14:00:00,254.58,255.03,255.24,254.58,0.16,0.41,4385,111785090.0,0.26,0.01
2025-03-10 14:05:00,255.06,255.04,255.09,254.89,0.0,0.01,3111,79341548.0,0.08,0.01
2025-03-10 14:10:00,255.09,255.03,255.27,255.0,0.0,-0.01,3179,81091431.0,0.11,0.01
2025-03-10 14:15:00,255.07,255.12,255.41,254.99,0.04,0.09,3051,77849256.0,0.16,0.01
2025-03-10 14:20:00,255.17,255.68,255.68,255.1,0.22,0.56,3533,90177325.0,0.23,0.01
2025-03-10 14:25:00,255.69,255.16,255.76,255.16,-0.2,-0.52,4182,106877556.0,0.23,0.01
2025-03-10 14:30:00,255.27,255.24,255.37,255.08,0.03,0.08,2797,71385811.0,0.11,0.01
2025-03-10 14:35:00,255.24,256.46,256.61,255.24,0.48,1.22,5718,146429218.0,0.54,0.01
2025-03-10 14:40:00,256.45,256.74,256.93,256.45,0.11,0.28,6446,165470711.0,0.19,0.02
2025-03-10 14:45:00,256.76,257.11,257.2,256.59,0.14,0.37,6517,167419122.0,0.24,0.02
2025-03-10 14:50:00,257.11,256.69,257.16,256.65,-0.16,-0.42,5261,135153133.0,0.2,0.01
2025-03-10 14:55:00,256.71,256.9,257.05,256.66,0.08,0.21,5765,148061093.0,0.15,0.01
2025-03-10 15:00:00,256.89,256.5,257.1,256.5,-0.16,-0.4,7008,179857978.0,0.23,0.02
2025-03-11 09:35:00,253.07,254.43,255.26,253.05,-0.81,-2.07,15416,391429586.0,0.86,0.04
2025-03-11 09:40:00,254.39,253.95,255.29,253.84,-0.19,-0.48,6106,155452908.0,0.57,0.02
2025-03-11 09:45:00,253.98,253.73,254.36,253.45,-0.09,-0.22,5728,145342184.0,0.36,0.01
2025-03-11 09:50:00,253.71,253.79,254.3,253.65,0.02,0.06,5224,132592980.0,0.26,0.01
2025-03-11 09:55:00,253.85,255.18,255.3,253.85,0.55,1.39,4970,126610602.0,0.57,0.01
2025-03-11 10:00:00,255.18,254.77,255.18,254.58,-0.16,-0.41,2904,74019807.0,0.24,0.01
2025-03-11 10:05:00,254.76,254.53,255.0,254.3,-0.09,-0.24,3448,87789499.0,0.27,0.01
2025-03-11 10:10:00,254.53,254.7,254.72,254.02,0.07,0.17,2404,61149594.0,0.28,0.01
2025-03-11 10:15:00,254.67,254.61,255.24,254.54,-0.04,-0.09,3360,85617841.0,0.27,0.01
2025-03-11 10:20:00,254.7,254.76,255.16,254.5,0.06,0.15,3173,80828194.0,0.26,0.01
2025-03-11 10:25:00,254.75,254.66,255.5,254.62,-0.04,-0.1,4039,102977638.0,0.35,0.01
2025-03-11 10:30:00,254.75,254.08,254.94,254.05,-0.23,-0.58,2986,75992244.0,0.35,0.01
2025-03-11 10:35:00,254.09,253.5,254.1,253.4,-0.23,-0.58,7597,192747975.0,0.28,0.02
2025-03-11 10:40:00,253.5,253.46,253.77,253.43,-0.02,-0.04,3946,100038888.0,0.13,0.01
2025-03-11 10:45:00,253.48,253.96,254.05,253.48,0.2,0.5,1619,41097019.0,0.22,0.0
