日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,000333,49.35,47.87,50.29,47.83,325601,1837475008.0,4.94,-3.82,-1.9,0.48
2022-04-26,000333,47.87,44.59,48.27,44.31,632046,3336916864.0,8.27,-6.85,-3.28,0.92
2022-04-27,000333,43.53,45.9,46.15,43.3,375710,1983750320.0,6.39,2.94,1.31,0.55
2022-04-28,000333,46.3,46.08,46.5,44.87,252589,1335819840.0,3.55,0.39,0.18,0.37
2022-04-29,000333,46.8,49.89,50.09,46.08,575241,3198610304.0,8.7,8.27,3.81,0.84
2022-05-05,000333,50.85,51.5,52.18,50.65,467907,2748594256.0,3.07,3.23,1.61,0.68
2022-05-06,000333,50.4,51.0,51.3,50.19,212170,1232140912.0,2.16,-0.97,-0.5,0.31
2022-05-09,000333,50.05,49.16,50.32,48.57,215297,1216418064.0,3.43,-3.61,-1.84,0.31
2022-05-10,000333,48.03,49.4,49.69,47.8,300571,1689113760.0,3.84,0.49,0.24,0.44
2022-05-11,000333,49.28,49.48,50.3,48.8,359115,2038556240.0,3.04,0.16,0.08,0.52
2022-05-12,000333,49.38,48.54,49.38,48.08,225791,1261668400.0,2.63,-1.9,-0.94,0.33
2022-05-13,000333,49.32,49.81,49.97,49.0,244320,1386786848.0,2.0,2.62,1.27,0.36
2022-05-16,000333,50.32,49.0,51.55,48.35,286645,1624257216.0,6.42,-1.63,-0.81,0.42
2022-05-17,000333,48.8,50.19,50.3,48.5,228314,1301041280.0,3.67,2.43,1.19,0.33
2022-05-18,000333,50.3,49.43,50.47,48.72,222697,1258738704.0,3.49,-1.51,-0.76,0.33
2022-05-19,000333,48.59,48.62,48.99,48.13,201959,1125169392.0,1.74,-1.64,-0.81,0.3
2022-05-20,000333,48.7,49.7,49.92,48.16,266085,1502431008.0,3.62,2.22,1.08,0.39
2022-05-23,000333,49.15,47.11,49.3,46.89,557831,3054327104.0,4.85,-5.21,-2.59,0.82
2022-05-24,000333,46.86,46.59,47.49,46.35,263463,1425290688.0,2.42,-1.1,-0.52,0.38
2022-05-25,000333,46.3,46.2,46.6,45.8,221974,1182899104.0,1.72,-0.84,-0.39,0.32
2022-05-26,000333,46.2,46.62,46.88,44.6,423828,2242918336.0,4.94,0.91,0.42,0.62
2022-05-27,000333,47.23,45.92,47.59,45.81,352557,1897823152.0,3.82,-1.5,-0.7,0.52
2022-05-30,000333,45.95,46.2,46.6,45.81,216385,1152606784.0,1.72,0.61,0.28,0.32
2022-05-31,000333,46.29,47.28,47.28,45.9,355099,1910341888.0,2.99,2.34,1.08,0.52
2022-06-01,000333,47.1,47.07,47.57,46.65,292058,1584914304.0,1.95,-0.44,-0.21,0.43
2022-06-02,000333,47.26,47.06,47.28,46.58,275846,1445923344.0,1.49,-0.02,-0.01,0.4
2022-06-06,000333,47.08,47.29,47.43,46.08,365209,1916117648.0,2.87,0.49,0.23,0.53
2022-06-07,000333,47.0,47.5,47.63,46.6,291695,1540591776.0,2.18,0.44,0.21,0.43
2022-06-08,000333,47.51,47.49,48.3,47.03,362977,1921801472.0,2.67,-0.02,-0.01,0.53
2022-06-09,000333,47.35,46.88,47.65,46.69,286836,1507868960.0,2.02,-1.28,-0.61,0.42
2022-06-10,000333,46.61,46.75,46.84,46.25,300349,1563195296.0,1.26,-0.28,-0.13,0.44
2022-06-13,000333,46.3,45.56,46.35,45.16,404263,2064281840.0,2.55,-2.55,-1.19,0.59
2022-06-14,000333,44.8,45.93,46.06,44.62,348424,1764306400.0,3.16,0.81,0.37,0.51
2022-06-15,000333,45.62,48.94,49.5,45.62,915078,4906858752.0,8.45,6.55,3.01,1.34
2022-06-16,000333,48.97,48.33,49.43,47.99,359382,1942251728.0,2.94,-1.25,-0.61,0.53
2022-06-17,000333,47.53,49.26,49.91,47.02,538134,2909185792.0,5.98,1.92,0.93,0.79
2022-06-20,000333,49.66,51.56,52.05,49.66,765309,4349794560.0,4.85,4.67,2.3,1.12
2022-06-21,000333,51.6,51.79,52.89,51.15,537077,3093973216.0,3.37,0.45,0.23,0.78
2022-06-22,000333,51.77,50.5,51.77,50.5,297211,1674082880.0,2.45,-2.49,-1.29,0.43
2022-06-23,000333,50.46,50.49,50.97,49.8,304532,1698132576.0,2.32,-0.02,-0.01,0.44
2022-06-24,000333,50.49,52.3,53.45,50.26,732011,4236370544.0,6.32,3.58,1.81,1.07
2022-06-27,000333,52.8,53.6,54.58,52.8,581584,3454900576.0,3.4,2.49,1.3,0.85
2022-06-28,000333,54.1,53.6,54.1,52.95,322522,1902451600.0,2.15,0.0,0.0,0.47
2022-06-29,000333,53.98,53.77,55.14,53.71,420723,2520771104.0,2.67,0.32,0.17,0.61
2022-06-30,000333,53.86,54.89,55.16,53.5,370539,2223920752.0,3.09,2.08,1.12,0.54
2022-07-01,000333,54.69,53.29,54.69,52.66,337857,1992141904.0,3.7,-2.91,-1.6,0.49
2022-07-04,000333,52.04,54.47,54.56,52.04,313750,1867732496.0,4.73,2.21,1.18,0.46
2022-07-05,000333,54.25,54.04,55.99,53.4,283847,1695670016.0,4.75,-0.79,-0.43,0.41
2022-07-06,000333,54.55,53.78,55.53,53.17,307640,1828885008.0,4.37,-0.48,-0.26,0.45
2022-07-07,000333,53.52,53.2,54.3,53.0,197472,1165987952.0,2.42,-1.08,-0.58,0.29
2022-07-08,000333,53.62,53.08,53.62,52.4,227250,1326085872.0,2.29,-0.23,-0.12,0.33
2022-07-11,000333,52.76,53.4,53.7,52.22,273547,1600533216.0,2.79,0.6,0.32,0.4
2022-07-12,000333,53.55,54.6,55.38,53.55,408104,2451083764.0,3.43,2.25,1.2,0.6
2022-07-13,000333,54.58,52.8,54.75,52.53,387901,2277523772.29,4.07,-3.3,-1.8,0.57
2022-07-14,000333,53.5,50.7,53.69,50.35,545200,3101127518.64,6.33,-3.98,-2.1,0.8
2022-07-15,000333,50.3,49.7,51.08,49.65,302679,1686983213.61,2.82,-1.97,-1.0,0.44
2022-07-18,000333,49.7,49.79,50.38,48.5,235494,1297826116.98,3.78,0.18,0.09,0.34
2022-07-19,000333,49.6,49.53,50.16,49.26,197097,1084831637.01,1.81,-0.52,-0.26,0.29
2022-07-20,000333,49.97,49.93,50.85,49.6,217052,1207951153.93,2.52,0.81,0.4,0.32
2022-07-21,000333,50.0,49.39,50.4,49.3,163847,902059283.76,2.2,-1.08,-0.54,0.24
2022-07-22,000333,49.15,49.59,49.97,48.8,186461,1022770982.77,2.37,0.4,0.2,0.27
2022-07-25,000333,49.6,50.95,51.22,49.51,360274,2023496096.02,3.45,2.74,1.36,0.53
2022-07-26,000333,51.0,51.9,52.36,50.87,263042,1507831169.3,2.92,1.86,0.95,0.38
2022-07-27,000333,51.7,50.42,51.75,50.27,244410,1372601234.98,2.85,-2.85,-1.48,0.36
2022-07-28,000333,50.5,50.25,50.64,50.01,146147,815071057.21,1.25,-0.34,-0.17,0.21
2022-07-29,000333,50.45,49.48,50.7,49.28,237474,1312270361.9,2.83,-1.53,-0.77,0.35
2022-08-01,000333,49.75,49.11,49.8,48.58,186467,1017042233.73,2.47,-0.75,-0.37,0.27
2022-08-02,000333,48.58,48.1,48.6,47.4,260486,1393045271.36,2.44,-2.06,-1.01,0.38
2022-08-03,000333,47.71,46.75,48.51,46.58,318780,1682530015.52,4.01,-2.81,-1.35,0.47
2022-08-04,000333,46.9,47.0,47.27,46.6,135291,709252637.11,1.43,0.53,0.25,0.2
2022-08-05,000333,47.24,47.47,47.47,46.58,198191,1039336001.81,1.89,1.0,0.47,0.29
2022-08-08,000333,47.05,46.93,47.47,46.83,218082,1144520138.29,1.35,-1.14,-0.54,0.32
2022-08-09,000333,46.95,47.16,47.56,46.75,160516,846230165.41,1.73,0.49,0.23,0.23
2022-08-10,000333,47.13,46.33,47.13,46.27,163024,847521283.41,1.82,-1.76,-0.83,0.24
2022-08-11,000333,46.8,47.42,47.48,46.38,229539,1206195923.67,2.37,2.35,1.09,0.34
2022-08-12,000333,47.21,47.66,47.96,46.93,169879,899862140.62,2.17,0.51,0.24,0.25
2022-08-15,000333,47.67,47.3,48.1,47.02,183235,969855783.83,2.27,-0.76,-0.36,0.27
2022-08-16,000333,47.32,47.1,47.39,46.8,163357,858701197.24,1.25,-0.42,-0.2,0.24
2022-08-17,000333,47.16,47.93,48.38,46.61,238435,1266823797.06,3.76,1.76,0.83,0.35
2022-08-18,000333,47.6,47.12,47.75,46.91,140885,742672219.82,1.75,-1.69,-0.81,0.21
2022-08-19,000333,47.18,47.11,47.31,46.75,132153,695288655.05,1.19,-0.02,-0.01,0.19
2022-08-22,000333,46.96,47.54,48.05,46.79,238176,1266026527.73,2.67,0.91,0.43,0.35
2022-08-23,000333,47.45,46.62,47.6,46.5,220349,1151798157.22,2.31,-1.94,-0.92,0.32
2022-08-24,000333,46.6,45.89,46.68,45.81,215842,1113905675.44,1.87,-1.57,-0.73,0.32
2022-08-25,000333,45.89,46.73,46.91,45.47,209893,1083006133.7,3.14,1.83,0.84,0.31
2022-08-26,000333,46.98,46.73,47.16,46.39,160406,837907693.58,1.65,0.0,0.0,0.23
2022-08-29,000333,46.1,46.78,47.37,46.01,164561,857943931.67,2.91,0.11,0.05,0.24
2022-08-30,000333,46.99,46.8,47.71,46.58,202708,1065091301.3,2.42,0.04,0.02,0.3
2022-08-31,000333,46.6,47.74,48.15,46.59,462838,2459353193.95,3.33,2.01,0.94,0.68
2022-09-01,000333,47.73,49.61,50.0,47.73,642105,3521209361.9,4.75,3.92,1.87,0.94
2022-09-02,000333,49.61,48.15,49.61,47.67,367460,1976289177.92,3.91,-2.94,-1.46,0.54
2022-09-05,000333,47.6,48.3,48.5,47.38,190275,1017336571.66,2.33,0.31,0.15,0.28
2022-09-06,000333,48.31,47.96,48.71,47.9,177962,953823605.2,1.68,-0.7,-0.34,0.26
