日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,94.56,2.44,-68818656.0,-0.65,113825424.0,1.08,-182644080.0,-1.73,122771264.0,1.16,-53952608.0,-0.51
2024-10-25,93.7,-0.91,-415628144.0,-3.97,-365369520.0,-3.49,-50258624.0,-0.48,265700880.0,2.54,149927280.0,1.43
2024-10-28,93.1,-0.64,-813004640.0,-12.07,-646901168.0,-9.6,-166103472.0,-2.47,459350736.0,6.82,353653904.0,5.25
2024-10-29,92.3,-0.86,-649822288.0,-6.09,-825828736.0,-7.74,176006448.0,1.65,497266176.0,4.66,152556112.0,1.43
2024-10-30,85.82,-7.02,-3030067056.0,-21.49,-2604545904.0,-18.48,-425521152.0,-3.02,1864375696.0,13.23,1165691440.0,8.27
2024-10-31,86.93,1.29,-514900128.0,-5.09,-280210512.0,-2.77,-234689616.0,-2.32,307377600.0,3.04,207522544.0,2.05
2024-11-01,84.81,-2.44,-378832544.0,-4.97,-517947312.0,-6.79,139114768.0,1.82,214202800.0,2.81,164629760.0,2.16
2024-11-04,86.81,2.36,102286848.0,2.06,192110160.0,3.88,-89823312.0,-1.81,-7364128.0,-0.15,-94922736.0,-1.92
2024-11-05,95.8,10.36,1134886368.0,8.4,1153565664.0,8.54,-18679296.0,-0.14,-702018512.0,-5.2,-432868080.0,-3.2
2024-11-06,96.04,0.25,-955531552.0,-7.0,-629488928.0,-4.61,-326042624.0,-2.39,619379904.0,4.54,336151488.0,2.46
2024-11-07,101.89,6.09,27207776.0,0.22,236335200.0,1.92,-209127424.0,-1.69,-25087024.0,-0.2,-2120768.0,-0.02
2024-11-08,100.3,-1.56,-744561664.0,-4.41,-571006976.0,-3.38,-173554688.0,-1.03,412331440.0,2.44,332230176.0,1.97
2024-11-11,104.98,4.67,-434065664.0,-2.98,-104352256.0,-0.72,-329713408.0,-2.27,332431488.0,2.29,101634032.0,0.7
2024-11-12,101.11,-3.69,-1721480256.0,-15.48,-1600607808.0,-14.39,-120872448.0,-1.09,966660048.0,8.69,754820192.0,6.79
2024-11-13,99.14,-1.95,-1188964768.0,-14.86,-1188371264.0,-14.85,-593504.0,-0.01,689629680.0,8.62,499335072.0,6.24
2024-11-14,96.87,-2.29,-611202672.0,-8.1,-355344224.0,-4.71,-255858448.0,-3.39,380465136.0,5.04,230737552.0,3.06
2024-11-15,94.91,-2.02,-501616432.0,-7.3,-538711504.0,-7.84,37095072.0,0.54,325258336.0,4.73,176358096.0,2.57
2024-11-18,92.3,-2.75,-644863120.0,-8.25,-817442224.0,-10.46,172579104.0,2.21,330359712.0,4.23,314503376.0,4.02
2024-11-19,94.9,2.82,-449394960.0,-5.85,-489994944.0,-6.38,40599984.0,0.53,268035680.0,3.49,181359296.0,2.36
2024-11-20,93.28,-1.71,-358785872.0,-6.57,-139274560.0,-2.55,-219511312.0,-4.02,348057168.0,6.37,10728720.0,0.2
2024-11-21,93.5,0.24,-273662144.0,-5.2,-25987392.0,-0.49,-247674752.0,-4.71,153978688.0,2.93,119683424.0,2.27
2024-11-22,88.77,-5.06,-987026880.0,-13.59,-797908144.0,-10.99,-189118736.0,-2.6,544805680.0,7.5,442221200.0,6.09
