日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,603259,97.6,95.47,100.1,95.4,187983,1881873600.0,4.74,-3.76,-3.73,0.74
2022-04-26,603259,96.1,100.05,102.96,96.1,263082,2709436288.0,7.19,4.8,4.58,1.03
2022-04-27,603259,99.6,101.65,102.48,97.6,201924,2077109056.0,4.88,1.6,1.6,0.79
2022-04-28,603259,101.76,100.88,102.08,99.08,130086,1334697872.0,2.95,-0.76,-0.77,0.51
2022-04-29,603259,100.09,100.83,101.99,97.74,197508,2028438112.0,4.21,-0.05,-0.05,0.78
2022-05-05,603259,100.71,95.65,101.3,94.5,310406,3064145616.0,6.74,-5.14,-5.18,1.22
2022-05-06,603259,93.65,92.0,94.98,91.65,191196,1824646576.0,3.48,-3.82,-3.65,0.75
2022-05-09,603259,91.65,91.23,93.1,90.82,109448,1033866240.0,2.48,-0.84,-0.77,0.43
2022-05-10,603259,89.56,95.08,96.25,88.78,209036,2017618224.0,8.19,4.22,3.85,0.82
2022-05-11,603259,95.0,98.25,100.5,93.71,249608,2514331808.0,7.14,3.33,3.17,0.98
2022-05-12,603259,97.59,98.88,99.5,96.61,117195,1182743584.0,2.94,0.64,0.63,0.46
2022-05-13,603259,100.01,98.49,101.0,97.83,89912,912077168.0,3.21,-0.39,-0.39,0.35
2022-05-16,603259,97.65,96.41,99.6,95.81,124280,1236902160.0,3.85,-2.11,-2.08,0.49
2022-05-17,603259,96.34,96.97,97.12,94.6,131445,1292412368.0,2.61,0.58,0.56,0.52
2022-05-18,603259,97.4,93.92,97.47,90.83,269424,2580471632.0,6.85,-3.15,-3.05,1.06
2022-05-19,603259,91.98,93.51,94.0,91.85,128646,1229461488.0,2.29,-0.44,-0.41,0.5
2022-05-20,603259,94.29,96.12,97.59,93.88,187220,1834740640.0,3.97,2.79,2.61,0.73
2022-05-23,603259,96.7,95.11,96.96,94.7,112877,1104029984.0,2.35,-1.05,-1.01,0.44
2022-05-24,603259,95.12,89.85,95.12,89.2,298533,2792134528.0,6.22,-5.53,-5.26,1.17
2022-05-25,603259,89.69,88.93,90.59,88.2,182879,1671466352.0,2.66,-1.02,-0.92,0.72
2022-05-26,603259,90.04,85.7,90.04,84.73,329214,2913263216.0,5.97,-3.63,-3.23,1.29
2022-05-27,603259,87.7,90.08,93.6,87.6,474627,4435200000.0,7.0,5.11,4.38,1.86
2022-05-30,603259,90.1,90.4,91.4,87.85,222026,2046364304.0,3.94,0.36,0.32,0.87
2022-05-31,603259,90.5,92.91,94.06,88.43,330353,3107050128.0,6.23,2.78,2.51,1.29
2022-06-01,603259,92.6,91.05,93.64,90.55,246934,2315137472.0,3.33,-2.0,-1.86,0.97
2022-06-02,603259,90.01,88.24,90.45,87.48,358182,3249504864.0,3.26,-3.09,-2.81,1.4
