日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-12-02,3363.98,1.13,-2098544640.0,-0.3,1058455552.0,0.15,-3157000192.0,-0.44,-1777950720.0,-0.25,3876495360.0,0.55
2024-12-03,3378.81,0.44,-20676763648.0,-3.02,-12167143424.0,-1.78,-8509620224.0,-1.24,4438585344.0,0.65,16238174208.0,2.37
2024-12-04,3364.65,-0.42,-25080266752.0,-3.84,-14750547968.0,-2.26,-10329718784.0,-1.58,4563275776.0,0.7,20516986880.0,3.14
2024-12-05,3368.86,0.13,-4858720256.0,-0.86,-657776640.0,-0.12,-4200943616.0,-0.74,-3153862656.0,-0.56,8012578816.0,1.42
2024-12-06,3404.08,1.05,-5020565504.0,-0.73,69644288.0,0.01,-5090209792.0,-0.74,-3617148928.0,-0.53,8637714432.0,1.26
2024-12-09,3402.53,-0.05,-23439376384.0,-3.61,-15193321472.0,-2.34,-8246054912.0,-1.27,5502136320.0,0.85,17937240064.0,2.76
2024-12-10,3422.66,0.59,-26108985344.0,-3.03,-15145541632.0,-1.76,-10963443712.0,-1.27,732065792.0,0.09,25376923648.0,2.95
2024-12-11,3432.49,0.29,-7011635200.0,-1.01,-2370686976.0,-0.34,-4640948224.0,-0.67,-2633314304.0,-0.38,9644949504.0,1.39
2024-12-12,3461.5,0.85,-9510285312.0,-1.3,-3379838976.0,-0.46,-6130446336.0,-0.84,-2685595648.0,-0.37,12195876864.0,1.66
2024-12-13,3391.88,-2.01,-42545020928.0,-5.0,-24999440384.0,-2.94,-17545580544.0,-2.06,9148268544.0,1.08,33396752384.0,3.93
2024-12-16,3386.33,-0.16,-22876610560.0,-3.39,-9257025536.0,-1.37,-13619585024.0,-2.02,1359224832.0,0.2,21517385728.0,3.19
2024-12-17,3361.49,-0.73,-33978936064.0,-5.81,-18150148864.0,-3.1,-15828787200.0,-2.71,3287937024.0,0.56,30691000320.0,5.25
2024-12-18,3382.21,0.62,797907712.0,0.15,3467569920.0,0.64,-2669662208.0,-0.49,-4265226240.0,-0.79,3467317248.0,0.64
2024-12-19,3370.03,-0.36,-13881515008.0,-2.48,-5414935552.0,-0.97,-8466579456.0,-1.51,-1097609216.0,-0.2,14979125248.0,2.68
2024-12-20,3368.07,-0.06,-2566623232.0,-0.43,3116699648.0,0.52,-5683322880.0,-0.95,-4756058112.0,-0.8,7322685440.0,1.23
2024-12-23,3351.26,-0.5,-30070890496.0,-4.83,-15531868160.0,-2.49,-14539022336.0,-2.33,4813934592.0,0.77,25256951808.0,4.05
2024-12-24,3393.53,1.26,-734446848.0,-0.14,1094417152.0,0.21,-1828864000.0,-0.34,-2946449408.0,-0.56,3680899072.0,0.69
2024-12-25,3393.35,-0.01,-21325516032.0,-4.08,-12662226176.0,-2.42,-8663289856.0,-1.66,2783997952.0,0.53,18541518848.0,3.55
2024-12-26,3398.08,0.14,-3025359616.0,-0.58,1291525376.0,0.25,-4316884992.0,-0.83,-3631497216.0,-0.7,6656856064.0,1.28
2024-12-27,3400.14,0.06,-18383228928.0,-3.14,-10156638208.0,-1.73,-8226590720.0,-1.4,2530123776.0,0.43,15853109248.0,2.7
2024-12-30,3407.33,0.21,-14324908288.0,-2.74,-7156142336.0,-1.37,-7168765952.0,-1.37,1270124544.0,0.24,13054787584.0,2.5
2024-12-31,3351.76,-1.63,-34838722560.0,-6.19,-21655357440.0,-3.85,-13183365120.0,-2.34,9258622976.0,1.65,25580105728.0,4.55
2025-01-02,3262.56,-2.66,-34608079360.0,-5.74,-19926966784.0,-3.3,-14681112576.0,-2.43,5857435648.0,0.97,28750647296.0,4.77
2025-01-03,3211.43,-1.57,-25138863104.0,-4.81,-15257566208.0,-2.92,-9881296896.0,-1.89,2197704704.0,0.42,22941159424.0,4.39
2025-01-06,3206.92,-0.14,-11475153408.0,-2.58,-5696684544.0,-1.28,-5778468864.0,-1.3,676999168.0,0.15,10798149632.0,2.43
2025-01-07,3229.64,0.71,3309993728.0,0.76,3425677056.0,0.79,-115683328.0,-0.03,-2750713856.0,-0.63,-559280128.0,-0.13
2025-01-08,3230.17,0.02,-10176067072.0,-2.0,-3255186944.0,-0.64,-6920880128.0,-1.36,-196608.0,-0.0,10176262144.0,2.0
2025-01-09,3211.39,-0.58,-3535379968.0,-0.81,-652586496.0,-0.15,-2882793472.0,-0.66,-1830969344.0,-0.42,5366345728.0,1.24
2025-01-10,3168.52,-1.33,-16051228928.0,-3.44,-6120825088.0,-1.31,-9930403840.0,-2.13,-1356099584.0,-0.29,17407328256.0,3.74
2025-01-13,3160.76,-0.24,-9955533568.0,-2.42,-6243754752.0,-1.52,-3711778816.0,-0.9,345309184.0,0.08,9610223616.0,2.33
2025-01-14,3240.94,2.54,18393595648.0,3.41,11898646272.0,2.21,6494949376.0,1.21,-8683749376.0,-1.61,-9709842432.0,-1.8
2025-01-15,3227.12,-0.43,-13300771328.0,-2.85,-6715247104.0,-1.44,-6585524224.0,-1.41,3686621184.0,0.79,9614147584.0,2.06
2025-01-16,3236.03,0.28,-8342447616.0,-1.67,-5032556032.0,-1.01,-3309891584.0,-0.66,1732046848.0,0.35,6610403328.0,1.32
2025-01-17,3241.82,0.18,-6191612672.0,-1.36,-2620904192.0,-0.57,-3570708480.0,-0.78,-1886511104.0,-0.41,8078118912.0,1.77
2025-01-20,3244.38,0.08,-8196605952.0,-1.74,-4389120000.0,-0.93,-3807485952.0,-0.81,-471601152.0,-0.1,8668205056.0,1.85
2025-01-21,3242.62,-0.05,-8003794688.0,-1.71,-3661104896.0,-0.78,-4342689792.0,-0.93,-60588032.0,-0.01,8064380928.0,1.72
2025-01-22,3213.62,-0.89,-13768250368.0,-3.04,-6358262784.0,-1.41,-7409987584.0,-1.64,939229184.0,0.21,12829024256.0,2.84
2025-01-23,3230.16,0.51,-9663723008.0,-1.79,-4999308800.0,-0.93,-4664414208.0,-0.86,169320448.0,0.03,9494405120.0,1.76
2025-01-24,3252.63,0.7,4997641728.0,1.04,5523035648.0,1.15,-525393920.0,-0.11,-6760189952.0,-1.41,1762549760.0,0.37
2025-01-27,3250.6,-0.06,-15083884544.0,-3.35,-10852372480.0,-2.41,-4231512064.0,-0.94,5408264192.0,1.2,9675620352.0,2.15
2025-02-05,3229.49,-0.65,-3469605888.0,-0.67,1075577856.0,0.21,-4545183744.0,-0.87,-1039937536.0,-0.2,4509540352.0,0.87
2025-02-06,3270.66,1.27,5937369088.0,1.01,5740523520.0,0.97,196845568.0,0.03,-5538750464.0,-0.94,-398614528.0,-0.07
2025-02-07,3303.67,1.01,-2010591232.0,-0.27,4172652544.0,0.55,-6183243776.0,-0.82,-2863493120.0,-0.38,4874084352.0,0.64
2025-02-10,3322.17,0.56,-5361106944.0,-0.79,-3282411520.0,-0.48,-2078695424.0,-0.31,2400276480.0,0.35,2960834560.0,0.44
2025-02-11,3318.06,-0.12,-23818690560.0,-3.77,-13010300928.0,-2.06,-10808389632.0,-1.71,5553823744.0,0.88,18264866816.0,2.89
2025-02-12,3346.39,0.85,-1809408000.0,-0.28,3469283328.0,0.54,-5278691328.0,-0.82,-3396952064.0,-0.52,5206364160.0,0.8
2025-02-13,3332.48,-0.42,-22047240192.0,-3.12,-10389233664.0,-1.47,-11658006528.0,-1.65,5207334912.0,0.74,16839905280.0,2.39
2025-02-14,3346.72,0.43,-19010412544.0,-2.85,-8288215040.0,-1.24,-10722197504.0,-1.61,2867208192.0,0.43,16143208448.0,2.42
2025-02-17,3355.83,0.27,-11497017344.0,-1.53,-5034348544.0,-0.67,-6462668800.0,-0.86,2848911360.0,0.38,8648101888.0,1.15
2025-02-18,3324.49,-0.93,-32098279424.0,-4.61,-17270284288.0,-2.48,-14827995136.0,-2.13,5846278144.0,0.84,26251997184.0,3.77
2025-02-19,3351.54,0.81,520192.0,0.0,2202812416.0,0.33,-2202292224.0,-0.33,-3761266688.0,-0.56,3760746496.0,0.56
2025-02-20,3350.78,-0.02,-13991473152.0,-2.09,-7553708032.0,-1.13,-6437765120.0,-0.96,4659093504.0,0.7,9332375552.0,1.39
2025-02-21,3379.11,0.85,-4275486720.0,-0.5,3293208576.0,0.38,-7568695296.0,-0.88,-4903051264.0,-0.57,9178542080.0,1.07
2025-02-24,3373.03,-0.18,-23244025856.0,-2.9,-15877615616.0,-1.98,-7366410240.0,-0.92,7125237760.0,0.89,16118792192.0,2.01
2025-02-25,3346.04,-0.8,-21590028288.0,-2.97,-10840219648.0,-1.49,-10749808640.0,-1.48,3949334528.0,0.54,17640693760.0,2.42
2025-02-26,3380.21,1.02,-1810632704.0,-0.24,478871552.0,0.06,-2289504256.0,-0.31,-2484662272.0,-0.33,4295294976.0,0.57
2025-02-27,3388.06,0.23,-29167603712.0,-3.77,-17769676800.0,-2.3,-11397926912.0,-1.47,6913617920.0,0.89,22253985792.0,2.87
2025-02-28,3320.9,-1.98,-47675592704.0,-6.29,-28163182592.0,-3.72,-19512410112.0,-2.57,10673750016.0,1.41,37001842688.0,4.88
2025-03-03,3316.93,-0.12,-14496411648.0,-2.25,-8316317696.0,-1.29,-6180093952.0,-0.96,2489610240.0,0.39,12006805504.0,1.86
2025-03-04,3324.21,0.22,-3673398528.0,-0.65,-654150912.0,-0.12,-3019247616.0,-0.53,-2060750848.0,-0.36,5734150144.0,1.01
2025-03-05,3341.96,0.53,-5529493504.0,-0.94,-1437896704.0,-0.24,-4091596800.0,-0.7,1117691904.0,0.19,4411797504.0,0.75
2025-03-06,3381.1,1.17,13222477824.0,1.8,13702094848.0,1.86,-479617024.0,-0.07,-10490167296.0,-1.42,-2732310528.0,-0.37
2025-03-07,3372.55,-0.25,-24102236160.0,-3.5,-12571144192.0,-1.83,-11531091968.0,-1.68,4374986752.0,0.64,19727253504.0,2.87
2025-03-10,3366.16,-0.19,-6494175232.0,-1.09,-5339770880.0,-0.9,-1154404352.0,-0.19,2725109760.0,0.46,3769069568.0,0.63
2025-03-11,3379.83,0.41,-7862108160.0,-1.33,-3195162624.0,-0.54,-4666945536.0,-0.79,-296304640.0,-0.05,8158412800.0,1.38
2025-03-12,3371.92,-0.23,-3486179328.0,-0.54,362131456.0,0.06,-3848310784.0,-0.59,-2274185216.0,-0.35,5760364544.0,0.89
2025-03-13,3358.73,-0.39,-29490323456.0,-4.64,-16916324352.0,-2.66,-12573999104.0,-1.98,4694016000.0,0.74,24796307456.0,3.9
2025-03-14,3419.56,1.81,22398328832.0,2.99,19442454528.0,2.59,2955874304.0,0.39,-11812900864.0,-1.57,-10585423872.0,-1.41
2025-03-17,3426.13,0.19,-14227775488.0,-2.23,-8833183744.0,-1.38,-5394591744.0,-0.84,5440962560.0,0.85,8786812928.0,1.37
2025-03-18,3429.76,0.11,-10743361536.0,-1.83,-4793192448.0,-0.82,-5950169088.0,-1.01,201236480.0,0.03,10542125056.0,1.8
2025-03-19,3426.43,-0.1,-19423883520.0,-3.47,-10966073600.0,-1.96,-8457809920.0,-1.51,4952428544.0,0.88,14471454720.0,2.58
2025-03-20,3408.95,-0.51,-11825847552.0,-2.09,-6315674880.0,-1.12,-5510172672.0,-0.97,2533629952.0,0.45,9292218368.0,1.64
2025-03-21,3364.83,-1.29,-32889852160.0,-5.28,-19948732672.0,-3.2,-12941119488.0,-2.08,8058343424.0,1.29,24831508480.0,3.98
2025-03-24,3370.03,0.15,-19500355584.0,-3.32,-8936783872.0,-1.52,-10563571712.0,-1.8,-634163200.0,-0.11,20134510592.0,3.43
2025-03-25,3369.98,0.0,-10559541760.0,-2.04,-5910401536.0,-1.14,-4649140224.0,-0.9,3126272000.0,0.61,7433269248.0,1.44
2025-03-26,3368.7,-0.04,-6829276160.0,-1.41,-1518726144.0,-0.31,-5310550016.0,-1.09,-1480798208.0,-0.31,8310071296.0,1.71
2025-03-27,3373.75,0.15,-10499281664.0,-2.11,-4855808768.0,-0.98,-5643472896.0,-1.14,-641581056.0,-0.13,11140857856.0,2.24
2025-03-28,3351.31,-0.67,-16787390464.0,-3.58,-9011490816.0,-1.92,-7775899648.0,-1.66,2866954240.0,0.61,13920436224.0,2.97
2025-03-31,3335.75,-0.46,-16999777024.0,-3.2,-8396247808.0,-1.58,-8603529216.0,-1.62,1380667392.0,0.26,15619108864.0,2.94
2025-04-01,3348.44,0.38,-3718405632.0,-0.74,-300240384.0,-0.06,-3418165248.0,-0.68,-1812295680.0,-0.36,5530697728.0,1.11
2025-04-02,3350.13,0.05,-8207777024.0,-1.99,-2403360000.0,-0.58,-5804417024.0,-1.41,-1792577536.0,-0.44,10000355328.0,2.43
2025-04-03,3342.01,-0.24,-12150177024.0,-2.5,-4992179456.0,-1.03,-7157997568.0,-1.47,543223808.0,0.11,11606958080.0,2.39
2025-04-07,3096.58,-7.34,-83751456768.0,-11.39,-49935441920.0,-6.79,-33816014848.0,-4.6,21656276992.0,2.94,62095179776.0,8.44
2025-04-08,3145.55,1.58,-33902592000.0,-4.64,-16540037120.0,-2.27,-17362554880.0,-2.38,529223680.0,0.07,33373368320.0,4.57
2025-04-09,3186.81,1.31,4375961600.0,0.58,6117842944.0,0.81,-1741881344.0,-0.23,-6973648896.0,-0.92,2597691392.0,0.34
2025-04-10,3223.64,1.16,1113178112.0,0.16,3180937216.0,0.47,-2067759104.0,-0.3,-4816351232.0,-0.71,3703173120.0,0.54
2025-04-11,3238.23,0.45,-1743096320.0,-0.3,998802944.0,0.17,-2741899264.0,-0.47,-4923613184.0,-0.85,6666711040.0,1.15
2025-04-14,3262.81,0.76,6017751296.0,1.11,3626813696.0,0.67,2390937600.0,0.44,-1864638464.0,-0.34,-4153114624.0,-0.76
2025-04-15,3267.66,0.15,-11812712192.0,-2.59,-6708694784.0,-1.47,-5104017408.0,-1.12,1366847488.0,0.3,10445864960.0,2.29
2025-04-16,3276.0,0.26,-19397417984.0,-3.97,-9843215360.0,-2.01,-9554202624.0,-1.95,3013644288.0,0.62,16383766528.0,3.35
2025-04-17,3280.34,0.13,-4810847744.0,-1.09,-2000856576.0,-0.45,-2809991168.0,-0.63,-2351144960.0,-0.53,7161991168.0,1.62
2025-04-18,3276.73,-0.11,-9196598272.0,-2.42,-4353606656.0,-1.14,-4842991616.0,-1.27,60575744.0,0.02,9136021504.0,2.4
2025-04-21,3291.43,0.45,5331746560.0,1.24,5040529152.0,1.17,291217408.0,0.07,-4025290752.0,-0.94,-1306456064.0,-0.3
