日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-28,17.2,-0.17,-79050304.0,-3.76,-70906336.0,-3.38,-8143968.0,-0.39,-46558640.0,-2.22,125608960.0,5.98
2024-10-29,17.22,0.12,-124936128.0,-4.59,-37923136.0,-1.39,-87012992.0,-3.2,8740272.0,0.32,116195856.0,4.27
2024-10-30,17.13,-0.52,-205857760.0,-7.55,96894272.0,3.56,-302752032.0,-11.11,23285328.0,0.85,182572416.0,6.7
2024-10-31,16.82,-1.81,-182703216.0,-5.91,-115819872.0,-3.75,-66883344.0,-2.16,-12362048.0,-0.4,195065248.0,6.31
2024-11-01,17.25,2.56,152317088.0,3.51,106001696.0,2.45,46315392.0,1.07,-127972672.0,-2.95,-24344432.0,-0.56
2024-11-04,17.35,0.58,141995152.0,5.48,-10867536.0,-0.42,152862688.0,5.9,-61367216.0,-2.37,-80627904.0,-3.11
2024-11-05,17.7,2.02,182652336.0,5.63,244301056.0,7.53,-61648720.0,-1.9,-5035952.0,-0.16,-177616384.0,-5.48
2024-11-06,17.31,-2.2,-331577280.0,-9.81,-237577184.0,-7.03,-94000096.0,-2.78,149318608.0,4.42,182258672.0,5.39
2024-11-07,17.09,-1.27,-493309104.0,-10.45,-253622576.0,-5.37,-239686528.0,-5.08,116647600.0,2.47,376661504.0,7.98
2024-11-08,17.09,0.0,-88051136.0,-2.26,128809920.0,3.3,-216861056.0,-5.56,-137105328.0,-3.51,225156464.0,5.77
2024-11-11,16.51,-3.39,-690568880.0,-12.29,-457580208.0,-8.14,-232988672.0,-4.15,165266240.0,2.94,525302624.0,9.35
2024-11-12,15.98,-3.21,-422278592.0,-9.17,-179615344.0,-3.9,-242663248.0,-5.27,-75586128.0,-1.64,497864704.0,10.82
2024-11-13,16.0,0.13,10928352.0,0.47,-11836832.0,-0.51,22765184.0,0.99,-19827696.0,-0.86,8899328.0,0.39
2024-11-14,15.61,-2.44,-303260592.0,-9.89,-163935168.0,-5.35,-139325424.0,-4.54,7997008.0,0.26,295263600.0,9.63
2024-11-15,15.62,0.06,146891728.0,4.97,113204112.0,3.83,33687616.0,1.14,-6293424.0,-0.21,-140598288.0,-4.76
2024-11-18,15.71,0.58,289975584.0,10.43,121046320.0,4.35,168929264.0,6.07,-23728112.0,-0.85,-266247472.0,-9.57
2024-11-19,16.21,3.18,361503968.0,8.58,164503488.0,3.9,197000480.0,4.67,-97361632.0,-2.31,-264142320.0,-6.27
2024-11-20,16.03,-1.11,-98864799.0,-4.21,-176107071.0,-7.5,77242272.0,3.29,16546784.0,0.7,82318016.0,3.51
2024-11-21,16.16,0.81,-19685664.0,-0.9,1921424.0,0.09,-21607088.0,-0.99,-166114176.0,-7.63,185799840.0,8.53
2024-11-22,15.76,-2.48,-192431718.0,-9.65,-159821014.0,-8.01,-32610704.0,-1.63,-2005984.0,-0.1,194437680.0,9.75
2024-11-25,15.55,-1.33,-112278761.0,-5.96,-52901849.0,-2.81,-59376912.0,-3.15,-45523104.0,-2.42,157801856.0,8.38
2024-11-26,15.54,-0.06,-138723071.0,-9.76,-84409151.0,-5.94,-54313920.0,-3.82,29234240.0,2.06,109488816.0,7.7
2024-11-27,15.68,0.9,5733198.0,0.34,-7383938.0,-0.43,13117136.0,0.77,-32818464.0,-1.92,27085264.0,1.58
2024-11-28,15.53,-0.96,-67303490.0,-4.96,-37011234.0,-2.73,-30292256.0,-2.23,36447824.0,2.68,30855664.0,2.27
2024-11-29,15.7,1.09,261093024.0,11.76,74775088.0,3.37,186317936.0,8.39,-66029408.0,-2.97,-195063616.0,-8.78
2024-12-02,15.56,-0.89,-565991262.0,-21.53,-327781950.0,-12.47,-238209312.0,-9.06,238011600.0,9.06,327979664.0,12.48
