日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,6.33,-2.31,-280355600.0,-14.72,-126852656.0,-6.66,-153502944.0,-8.06,108768400.0,5.71,171587192.0,9.01
2024-10-25,6.29,-0.63,-243548368.0,-14.29,-169846864.0,-9.96,-73701504.0,-4.32,141226448.0,8.29,102321932.0,6.0
2024-10-28,6.14,-2.38,-254601920.0,-7.47,-368353552.0,-10.81,113751632.0,3.34,150844000.0,4.43,103757904.0,3.04
2024-10-29,6.07,-1.14,24731600.0,1.46,470272.0,0.03,24261328.0,1.43,-43445952.0,-2.56,18714336.0,1.1
2024-10-30,6.01,-0.99,-15492728.0,-1.17,37847464.0,2.87,-53340192.0,-4.04,12713216.0,0.96,2779504.0,0.21
2024-10-31,6.02,0.17,13293008.0,0.83,61897408.0,3.86,-48604400.0,-3.03,-22359104.0,-1.4,9066096.0,0.57
2024-11-01,6.15,2.16,236650080.0,8.58,135820336.0,4.93,100829744.0,3.66,-109766320.0,-3.98,-126883760.0,-4.6
2024-11-04,6.15,0.0,64435559.0,5.08,68495095.0,5.4,-4059536.0,-0.32,-20967040.0,-1.65,-43468526.0,-3.43
2024-11-05,6.23,1.3,30439280.0,1.56,19980928.0,1.02,10458352.0,0.54,11250032.0,0.58,-41689328.0,-2.14
2024-11-06,6.22,-0.16,36632160.0,1.78,41471536.0,2.01,-4839376.0,-0.23,-48319072.0,-2.34,11686912.0,0.57
2024-11-07,6.54,5.14,452492944.0,11.09,340928880.0,8.36,111564064.0,2.73,-296240128.0,-7.26,-156252816.0,-3.83
2024-11-08,6.3,-3.67,-497315376.0,-13.58,-368961216.0,-10.08,-128354160.0,-3.51,231099856.0,6.31,266215504.0,7.27
2024-11-11,6.19,-1.75,-99579184.0,-4.08,-70140880.0,-2.88,-29438304.0,-1.21,76150624.0,3.12,23428560.0,0.96
2024-11-12,6.09,-1.62,-131447648.0,-7.03,-145532432.0,-7.78,14084784.0,0.75,78193040.0,4.18,53254608.0,2.85
2024-11-13,6.13,0.66,22388672.0,1.59,16816080.0,1.2,5572592.0,0.4,8394288.0,0.6,-30782962.0,-2.19
2024-11-14,6.09,-0.65,-91862020.0,-7.48,-122804900.0,-10.0,30942880.0,2.52,2823488.0,0.23,89038522.0,7.25
2024-11-15,6.05,-0.66,-9799050.0,-0.81,6154646.0,0.51,-15953696.0,-1.33,4288160.0,0.36,5510880.0,0.46
2024-11-18,6.28,3.8,261372768.0,6.31,322750848.0,7.79,-61378080.0,-1.48,-131994816.0,-3.19,-129377936.0,-3.12
2024-11-19,6.1,-2.87,-161416960.0,-5.88,-97583712.0,-3.56,-63833248.0,-2.33,20201072.0,0.74,141215872.0,5.15
2024-11-20,6.1,0.0,-26861952.0,-2.14,-23092784.0,-1.84,-3769168.0,-0.3,54471442.0,4.34,-27609493.0,-2.2
2024-11-21,6.11,0.16,-54034329.0,-4.85,-52673081.0,-4.73,-1361248.0,-0.12,26749008.0,2.4,27285321.0,2.45
