日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,601668,5.03,4.9,5.2,4.9,3518013,2048773552.0,5.86,-4.3,-0.22,0.86,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,601668,4.88,5.08,5.21,4.88,4147097,2418255488.0,6.73,3.67,0.18,1.02,,,,,,,,,0.014358974358974486,0.002871794871794897,0.011487179487179588,,
2022-04-27,601668,5.23,5.16,5.31,4.97,5154512,3054059376.0,6.69,1.57,0.08,1.26,,,,,,,,,0.03182701439111746,0.00866283877565941,0.023164175615458048,,
2022-04-28,601668,5.11,5.41,5.42,5.09,5148013,3135787184.0,6.4,4.84,0.25,1.26,,,,,,,,,0.06509311966540388,0.019948894953608305,0.04514422471179557,,
2022-04-29,601668,5.39,5.51,5.53,5.25,5223922,3231186480.0,5.18,1.85,0.1,1.28,5.212000000000001,,,,,,,,0.09839171360206311,0.03563745868329927,0.06275425491876385,,
2022-05-05,601668,5.52,5.42,5.63,5.38,3950226,2457361104.0,4.54,-1.63,-0.09,0.97,5.316000000000001,,,,,87.14285714285715,,,0.11617959530625921,0.05174588600789126,0.06443370929836795,,
2022-05-06,601668,5.28,5.2,5.32,5.1,3112917,1862892144.0,4.06,-4.06,-0.22,0.76,5.34,,,,,66.30434782608697,,,0.11124212831887803,0.06364513447008861,0.04759699384878942,,
2022-05-09,601668,5.19,5.14,5.28,5.06,2234132,1320278896.0,4.23,-1.15,-0.06,0.55,5.336,,,,,53.74999999999997,,,0.10131970115418998,0.07118004780690888,0.030139653347281095,,
2022-05-10,601668,5.09,5.27,5.29,5.0,3405446,2025449792.0,5.64,2.53,0.13,0.83,5.308,,,,,56.47058823529409,,,0.10276144965873169,0.07749632817727345,0.025265121481458236,,
2022-05-11,601668,5.26,5.08,5.27,5.06,3964876,2332869216.0,3.98,-3.61,-0.19,0.97,5.2219999999999995,5.2170000000000005,,,,29.11392405063289,,,0.08756325888982541,0.07950971431978385,0.008053544570041565,,
2022-05-12,601668,5.05,5.0,5.12,4.93,2599425,1503598640.0,3.74,-1.57,-0.08,0.64,5.138,5.227,,,,16.883116883116884,,,0.0682762061917952,0.07726301269418612,-0.00898680650239092,,
2022-05-13,601668,5.01,5.1,5.13,4.97,2554527,1490342304.0,3.2,2.0,0.1,0.63,5.118,5.228999999999999,,,,29.48717948717946,56.756756756756744,,0.060364399021637816,0.07388328995967647,-0.013518890938038652,,
2022-05-16,601668,5.18,5.21,5.24,5.04,2775347,1643694192.0,3.92,2.16,0.11,0.68,5.132,5.234,,,,50.746268656716396,59.74842767295597,,0.06225270509605352,0.07155717298695188,-0.009304467890898366,,
2022-05-17,601668,5.18,5.11,5.21,5.07,2110608,1242802704.0,2.69,-1.92,-0.1,0.52,5.1,5.203999999999999,,,,47.88732394366202,50.99337748344372,,0.05504550666323382,0.06825483972220828,-0.013209333058974454,,
2022-05-18,601668,5.09,5.03,5.1,4.96,1914531,1109946656.0,2.74,-1.57,-0.08,0.47,5.090000000000001,5.156,,,,31.81818181818184,45.69536423841059,,0.042389775621414216,0.06308182690204947,-0.020692051280635254,,
2022-05-19,601668,4.96,5.12,5.15,4.94,2110747,1229693520.0,4.17,1.79,0.09,0.52,5.114,5.126,,,,53.57142857142858,39.259259259259245,,0.03917072964139745,0.05829960744991907,-0.01912887780852162,,
2022-05-20,601668,5.11,5.14,5.19,5.06,2319348,1369686400.0,2.54,0.39,0.02,0.57,5.122,5.12,,,,63.99999999999999,35.43307086614172,,0.037797736584217034,0.05419923327677867,-0.016401496692561635,,
2022-05-23,601668,5.11,4.95,5.13,4.94,2887598,1662400656.0,3.7,-3.7,-0.19,0.71,5.07,5.101,,,,37.28813559322036,32.84671532846714,,0.02113459117948402,0.04758630485731974,-0.02645171367783572,,
2022-05-24,601668,4.96,4.83,4.97,4.8,2585780,1459092208.0,3.43,-2.42,-0.12,0.63,5.014,5.0569999999999995,,,,18.33333333333327,35.43307086614172,,-0.0017340793362414786,0.0377222280186075,-0.03945630735484898,,
2022-05-25,601668,4.86,4.88,4.89,4.83,1892789,1064739440.0,1.24,1.04,0.05,0.46,4.984,5.037,5.127000000000001,,,29.090909090909022,39.68253968253968,,-0.015642763309117846,0.027049229753062433,-0.04269199306218028,5.485305955706484,4.768694044293517
2022-05-26,601668,4.9,4.92,4.99,4.89,2167720,1239290864.0,2.05,0.82,0.04,0.53,4.944,5.029,5.127999999999999,,,39.21568627450975,35.04273504273503,,-0.02317073208206466,0.017005237386037014,-0.040175969468101674,5.4837408873708045,4.772259112629194
2022-05-27,601668,4.94,4.87,4.96,4.82,2597450,1461518320.0,2.85,-1.02,-0.05,0.64,4.890000000000001,5.005999999999999,5.1175,,,23.404255319148874,39.80582524271843,,-0.03279326337617405,0.007045537233594802,-0.039838800609768854,5.491151963026669,4.74384803697333
2022-05-30,601668,4.88,4.75,4.93,4.71,2830224,1571872480.0,4.52,-2.46,-0.12,0.69,4.85,4.96,5.0969999999999995,,,15.78947368421052,38.317757009345776,,-0.049531220790347774,-0.004269814371193714,-0.04526140641915406,5.504306944905706,4.689693055094293
2022-05-31,601668,4.74,4.74,4.78,4.68,2723052,1495064752.0,2.11,-0.21,-0.01,0.67,4.832,4.923,5.0635,,,23.076923076923066,31.632653061224488,46.74796747967479,-0.06287826753033787,-0.015991505003022547,-0.04688676252731533,5.472621008993672,4.654378991006329
2022-06-01,601668,4.73,4.75,4.77,4.68,2191050,1203728976.0,1.9,0.21,0.01,0.54,4.806,4.8950000000000005,5.025499999999999,,,35.714285714285666,23.863636363636303,46.96356275303643,-0.07182107318098208,-0.027157418638614452,-0.04466365454236762,5.399692463847148,4.65130753615285
2022-06-02,601668,4.75,4.68,4.78,4.65,2074876,1134593472.0,2.74,-1.47,-0.07,0.51,4.758,4.851,4.9885,,,16.666666666666615,24.705882352941103,41.52542372881354,-0.08359311666019309,-0.03844455824293018,-0.04514855841726291,5.344339999526694,4.632660000473306
2022-06-06,601668,4.68,4.54,4.68,4.5,5102268,2707883264.0,3.85,-2.99,-0.14,1.25,4.692,4.7909999999999995,4.9555,,,2.499999999999943,23.07692307692301,37.19008264462808,-0.10303169070618257,-0.05136198473558066,-0.05166970597060191,5.34915894937249,4.5618410506275096
2022-06-07,601668,4.51,4.61,4.66,4.5,4293561,2310154560.0,3.52,1.54,0.07,1.05,4.664,4.757,4.929,,,19.047619047619065,21.34831460674154,32.142857142857125,-0.11150314683103257,-0.06339021715467104,-0.048112929676361535,5.341279925344548,4.516720074655453
2022-06-08,601668,4.64,4.59,4.65,4.54,2286432,1225766112.0,2.39,-0.43,-0.02,0.56,4.634,4.733,4.895,,,25.0,19.101123595505626,28.70370370370368,-0.1184650780190939,-0.07440518932755562,-0.044059888691538276,5.30098159149348,4.489018408506519
2022-06-09,601668,4.59,4.69,4.72,4.57,3426466,1866729712.0,3.27,2.18,0.1,0.84,4.622,4.714,4.875500000000001,4.989333333333334,,43.90243902439028,33.75000000000003,33.17972350230416,-0.1145923451548212,-0.08244262049300874,-0.03214972466181246,5.281532148066085,4.469467851933916
2022-06-10,601668,4.66,4.71,4.72,4.6,3065197,1664445280.0,2.56,0.43,0.02,0.75,4.628,4.693,4.861,4.9830000000000005,,45.23809523809524,41.428571428571416,37.563451776649735,-0.10865681547307204,-0.0876854594890214,-0.020971355984050644,5.269019607372,4.452980392628
2022-06-13,601668,4.72,4.55,4.72,4.5,3323411,1775134320.0,4.67,-3.4,-0.16,0.81,4.630000000000001,4.661,4.8335,4.965333333333334,,37.25490196078434,29.629629629629633,35.748792270531396,-0.115531750161467,-0.09325471762351052,-0.022277032537956473,5.247785688358829,4.419214311641171
2022-06-14,601668,4.49,4.61,4.61,4.48,2178016,1159757792.0,2.86,1.32,0.06,0.53,4.63,4.647,4.8035,4.947000000000001,,58.139534883720934,31.325301204819326,33.500000000000014,-0.11481516907503586,-0.0975668079138156,-0.017248361161220263,5.18887882934233,4.4181211706576695
2022-06-15,601668,4.6,4.76,4.84,4.56,4528737,2506430304.0,6.07,3.25,0.15,1.11,4.664,4.649,4.786,4.925333333333333,,64.7058823529411,44.08602150537633,41.83673469387754,-0.10097949820589491,-0.09824934597223146,-0.0027301522336634493,5.143558975628683,4.428441024371316
2022-06-16,601668,4.79,4.68,4.83,4.67,2291301,1259939808.0,3.36,-1.68,-0.08,0.56,4.662000000000001,4.642,4.7684999999999995,4.897666666666667,,57.894736842105246,46.06741573033706,41.83673469387754,-0.09537058800122988,-0.09767359437803115,0.002303006376801267,5.109660557972036,4.427339442027963
2022-06-17,601668,4.64,4.66,4.69,4.61,1702979,923292496.0,1.71,-0.43,-0.02,0.42,4.651999999999999,4.64,4.745500000000001,4.872333333333334,,46.93877551020405,45.55555555555555,38.297872340425535,-0.09148473997192053,-0.09643582349680903,0.004951083524888503,5.046549043040819,4.444450956959183
2022-06-20,601668,4.67,4.71,4.74,4.64,2402802,1312801248.0,2.15,1.07,0.05,0.59,4.683999999999999,4.657,4.724,4.856,,50.0,47.87234042553191,36.26373626373625,-0.08340910701480375,-0.09383048020040798,0.010421373185604224,4.961034307976499,4.486965692023501
2022-06-21,601668,4.72,4.77,4.86,4.69,2926514,1627724928.0,3.61,1.27,0.06,0.72,4.715999999999999,4.673,4.715,4.843666666666667,,76.19047619047622,54.838709677419345,40.449438202247165,-0.07134518823626745,-0.08933342180757987,0.01798823357131242,4.928393631829223,4.501606368170776
2022-06-22,601668,4.77,4.66,4.78,4.65,1822766,996586192.0,2.73,-2.31,-0.11,0.45,4.696,4.68,4.7065,4.823333333333333,,55.319148936170215,56.66666666666668,39.779005524861866,-0.06985527821620341,-0.08543779308930459,0.01558251487310118,4.914069899450517,4.498930100549483
2022-06-23,601668,4.68,4.75,4.75,4.64,2074612,1138463200.0,2.36,1.93,0.09,0.51,4.709999999999999,4.686,4.7,4.812333333333333,,48.78048780487807,57.60869565217391,39.779005524861866,-0.060712411069815175,-0.08049271668540671,0.019780305615591534,4.892271737529557,4.507728262470444
2022-06-24,601668,4.76,4.66,4.77,4.61,2433921,1325020400.0,3.37,-1.89,-0.09,0.6,4.71,4.681,4.687,4.801,,47.619047619047656,53.53535353535356,37.234042553191486,-0.06003680392013955,-0.07640153413235329,0.01636473021221374,4.8494937245751935,4.524506275424807
2022-06-27,601668,4.66,4.65,4.7,4.63,2333883,1269316416.0,1.5,-0.21,-0.01,0.57,4.698,4.691000000000001,4.676,4.786,,48.78048780487807,47.77777777777777,41.17647058823528,-0.05962102277529269,-0.07304543186094117,0.013424409085648487,4.81432075613931,4.5376792438606905
2022-06-28,601668,4.65,4.64,4.69,4.6,2617048,1412411360.0,1.94,-0.22,-0.01,0.64,4.672,4.694,4.6705,4.767,,40.54054054054049,46.06741573033706,44.02515723270438,-0.05941354725981007,-0.07031905494071496,0.010905507680904883,4.8051300975187115,4.535869902481288
2022-06-29,601668,4.64,4.76,4.82,4.62,4287068,2366519008.0,4.31,2.59,0.12,1.05,4.692,4.694,4.6715,4.755333333333334,,48.837209302325604,62.3529411764706,46.3855421686747,-0.04900126818346617,-0.0660554975892652,0.017054229405799023,4.808578540683042,4.534421459316958
2022-06-30,601668,4.78,4.8,4.85,4.74,2352059,1249427968.0,2.31,0.84,0.04,0.58,4.702,4.7059999999999995,4.674,4.7476666666666665,,69.44444444444439,61.44578313253012,46.3855421686747,-0.037094197474838,-0.06026323756637976,0.023169040091541762,4.818717510670755,4.529282489329246
2022-07-01,601668,4.84,4.95,5.03,4.84,3031795,1661288848.0,3.96,3.13,0.15,0.74,4.76,4.735,4.6875,4.742,,73.80952380952378,61.44578313253016,52.27272727272727,-0.015376758059533202,-0.05128594166501045,0.03590918360547725,4.877776806673587,4.497223193326413
2022-07-04,601668,4.93,4.89,4.95,4.85,1894191,1024294880.0,2.02,-1.21,-0.06,0.46,4.808,4.753,4.705,4.733666666666666,,79.48717948717932,62.96296296296296,54.117647058823515,-0.0029727612747834087,-0.041623305586965045,0.03865054431218164,4.902404207281999,4.507595792718001
