报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2024-12-31,409084266000.0,407149600000.0,1934090000.0,,576000.0,,,367872636000.0,299584935000.0,3157000.0,,,,,,,,2119625000.0,16232771000.0,38753649000.0,14505864000.0,-3329248000.0,2453361000.0,1883000.0,1442940000.0,847098000.0,,,,1302145000.0,,,,3234844000.0,,,,214895000.0,46393752000.0,500296000.0,,204302000.0,,46689746000.0,7932532000.0,,38757214000.0,38757214000.0,,38537237000.0,,219977000.0,-718981000.0,-353737000.0,-43034000.0,-42498000.0,,-536000.0,,-310703000.0,37830000.0,,,,,,-425922000.0,,111981000.0,-34592000.0,-365244000.0,38038233000.0,38183500000.0,-145267000.0,5.44,5.42,定期报告,是,20250329,CNY,合并期末,2025-03-29T01:02:08,,
2024-09-30,320349787000.0,318974661000.0,1374709000.0,,417000.0,,,285208763000.0,233629908000.0,1683000.0,,,,,,,,1631930000.0,11401492000.0,31163032000.0,10360728000.0,-2981829000.0,1704884000.0,1819000.0,786114000.0,680038000.0,,,,328536000.0,,,,2146307000.0,,,,258260000.0,38174024000.0,353738000.0,,129293000.0,,38398469000.0,6247487000.0,,32150982000.0,32150982000.0,,31699114000.0,,451868000.0,-946255000.0,-675044000.0,-7260000.0,-7123000.0,,-137000.0,,-667784000.0,4412000.0,,,,,,-164094000.0,,-489248000.0,-18854000.0,-271211000.0,31204727000.0,31024070000.0,180657000.0,4.58,4.57,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:37:10,-0.21656643896985284,-0.17045167384838344
2024-06-30,218121839000.0,217274086000.0,847509000.0,,244000.0,,,194716430000.0,158407597000.0,971000.0,,,,,,,,1100803000.0,7662534000.0,21455838000.0,6693799000.0,-606893000.0,1064685000.0,1781000.0,545292000.0,431939000.0,,,,248977000.0,,,,1367008000.0,,,,114007000.0,25313049000.0,190580000.0,,52072000.0,,25451557000.0,4310302000.0,,21141255000.0,21141255000.0,,20804176000.0,,337079000.0,-751540000.0,-491414000.0,15477000.0,15515000.0,,-38000.0,,-506891000.0,12565000.0,,,,,,-208372000.0,,-288336000.0,-22748000.0,-260126000.0,20389715000.0,20312762000.0,76953000.0,3.02,3.01,定期报告,未审计,20240820,CNY,合并期末,2024-08-19T19:12:06,-0.318835905902883,-0.3424382807343178
2024-03-31,106483190000.0,106101612000.0,381460000.0,,118000.0,,,95739487000.0,77114398000.0,190000.0,,,,,,,,527711000.0,3594988000.0,10629812000.0,3315089000.0,557258000.0,531995000.0,41000.0,27984000.0,124468000.0,,,,-280110000.0,,,,643446000.0,,,,-3777000.0,10653447000.0,115251000.0,,25427000.0,,10743271000.0,1706950000.0,,9036321000.0,9036321000.0,,9000007000.0,,36314000.0,-553667000.0,-453467000.0,21034000.0,21022000.0,,12000.0,,-474501000.0,5999000.0,,,,,,-216731000.0,,-255697000.0,-8072000.0,-100200000.0,8482654000.0,8546540000.0,-63886000.0,1.31,1.31,定期报告,未审计,20240430,CNY,合并期末,2024-04-30T00:57:03,-0.5116692747242761,-0.5725740501214331
