日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,53.44,0.83,-117624016.0,-3.21,-11846960.0,-0.32,-105777056.0,-2.88,54492864.0,1.49,63131152.0,1.72,-117624016.0,-1.100718887204114,-1.9999999999999831,,-0.28033685798646274
2024-10-29,53.49,0.09,-112982480.0,-1.9,-264187088.0,-4.44,151204608.0,2.54,-66367776.0,-1.11,179350256.0,3.01,-112982480.0,-3.3383013720357058,-1.9999999999999822,,-0.2590175006969559
2024-10-30,52.14,-2.52,-394716160.0,-11.5,-227049888.0,-6.61,-167666272.0,-4.88,26791184.0,0.78,367924992.0,10.72,-394716144.0,-1.5752232520795968,-2.0000000810709126,,-1.5530677123721162
2024-10-31,52.0,-0.27,-51140608.0,-1.84,-43913568.0,-1.58,-7227040.0,-0.26,47128032.0,1.69,4012592.0,0.14,-51140592.0,-1.8586835287318955,-2.0000006257259986,,0.025032715811042053
2024-11-01,51.15,-1.63,-172904752.0,-6.55,-100387184.0,-3.8,-72517568.0,-2.75,24195936.0,0.92,148708832.0,5.63,-172904736.0,-1.580592540854395,-2.0000001850729987,-169873593.6,-0.5342505238292328
2024-11-04,51.96,1.58,-8264096.0,-0.39,16605712.0,0.78,-24869808.0,-1.18,42483344.0,2.01,-34219248.0,-1.62,-8264096.0,1.0093803363367257,-1.999999999999758,-148001609.6,0.22197168979424756
2024-11-05,53.79,3.52,164645504.0,3.87,82155600.0,1.93,82489904.0,1.94,-57110688.0,-1.34,-107534816.0,-2.53,164645504.0,1.4989847764078543,1.9999999999999878,-92476012.8,1.0161746306279964
2024-11-06,54.9,2.06,-22837328.0,-0.4,-5128432.0,-0.09,-17708896.0,-0.31,99488416.0,1.76,-76651088.0,-1.35,-22837328.0,-1.224563574162388,-1.9999999999999125,-18100249.6,0.1550343785526942
2024-11-07,56.72,3.32,156436448.0,3.1,59892000.0,1.19,96544448.0,1.91,-14311392.0,-0.28,-142125072.0,-2.82,156436432.0,1.3828520967545372,2.000000204555918,23415155.2,0.9784689790972775
2024-11-08,56.12,-1.06,-136470272.0,-2.94,-59623312.0,-1.28,-76846960.0,-1.66,-28116480.0,-0.61,164586736.0,3.55,-136470288.0,-1.4368958025500653,-1.9999997655167108,30702044.8,-0.3669009622707404
2024-11-11,57.43,2.33,83670320.0,2.27,72493952.0,1.96,11176368.0,0.3,-88914400.0,-2.41,5244080.0,0.14,83670320.0,1.8664237450029848,1.9999999999999762,49088928.0,0.6442419602189854
2024-11-12,58.3,1.51,210877344.0,3.16,-38220192.0,-0.57,249097536.0,3.74,-110416384.0,-1.66,-100460960.0,-1.51,210877344.0,0.8187562908607156,1.9999999999999905,58335296.0,1.2285252652263954
2024-11-13,56.56,-2.98,-388135504.0,-9.06,-109171056.0,-2.55,-278964448.0,-6.51,63241568.0,1.48,324893936.0,7.58,-388135504.0,-1.281270470943567,-1.9999999999999947,-14724339.2,-1.5228417235284186
2024-11-14,54.4,-3.82,-479602464.0,-15.27,-415733408.0,-13.24,-63869056.0,-2.03,-11320992.0,-0.36,490923472.0,15.63,-479602448.0,-1.8668292368682782,-2.000000066721924,-141932115.2,-1.9429648162536104
2024-11-15,52.87,-2.81,-238153824.0,-8.33,-130703072.0,-4.57,-107450752.0,-3.76,138356816.0,4.84,99796992.0,3.49,-238153840.0,-1.548817755783398,-1.9999998656330629,-162268825.6,-0.8339506577926862
2024-11-18,51.62,-2.36,-205101488.0,-8.16,-92489232.0,-3.68,-112612256.0,-4.48,78160112.0,3.11,126941360.0,5.05,-205101504.0,-1.450943626429958,-1.9999998439796813,-220023190.4,-0.6821357067857716
2024-11-19,52.08,0.89,-73599392.0,-3.38,-117916176.0,-5.41,44316784.0,2.03,20737488.0,0.95,52861936.0,2.42,-73599360.0,-2.602136322924512,-2.0000008695727516,-276918531.2,-0.07812419157352705
2024-11-20,52.57,0.94,106793712.0,4.5,26574736.0,1.12,80218976.0,3.38,46888752.0,1.98,-153682464.0,-6.48,106793712.0,1.2488417670133871,1.9999999999999813,-177932688.0,0.7504515976737686
2024-11-21,52.17,-0.76,-136589415.0,-9.07,-127116615.0,-8.44,-9472800.0,-0.63,82572720.0,5.48,54016704.0,3.59,-136589406.0,-1.930647754628921,-2.0000001317818015,-109330079.6,-0.36744809132491807
2024-11-22,49.63,-4.87,-565309120.0,-20.69,-350573696.0,-12.83,-214735424.0,-7.86,154357792.0,5.65,410951344.0,15.04,-565309104.0,-1.620145172825659,-2.000000056606196,-174761132.4,-2.3366299351609845
2024-11-25,49.1,-1.07,-85849262.0,-5.0,-75010478.0,-4.37,-10838784.0,-0.63,37022224.0,2.16,48827040.0,2.84,-85849260.0,-1.8737463782448227,-2.000000046593273,-150910683.6,-0.13439004728610368
2024-11-26,49.0,-0.2,-22316855.0,-1.79,-11650279.0,-0.93,-10666576.0,-0.86,-2434592.0,-0.2,24751440.0,1.99,-22316862.0,-1.5220389855884973,-1.9999993726715701,-140654184.0,0.15742496662764188
2024-11-27,49.92,1.88,-20677268.0,-1.18,-136873908.0,-7.78,116196640.0,6.6,49142496.0,2.79,-28465216.0,-1.62,-20677256.0,-7.6195398460991335,-2.0000011606955006,-166148377.6,0.16495595338030722
2024-11-28,49.4,-1.04,-32282765.0,-2.45,-48291997.0,-3.67,16009232.0,1.22,29033248.0,2.21,3249536.0,0.25,-32282746.0,-2.495907937942996,-2.0000011770993087,-145287045.6,0.11164998142839325
2024-11-29,50.14,1.5,151025255.0,8.54,94422055.0,5.34,56603200.0,3.2,-17034544.0,-0.96,-133990704.0,-7.58,151025262.0,1.625206980273263,1.9999999073002632,-2020172.4,0.9536145631056185
2024-12-02,51.22,2.15,145232706.0,7.44,48522226.0,2.49,96710480.0,4.96,-42852608.0,-2.2,-102380128.0,-5.25,145232676.0,1.3341001304692524,2.000000413130155,44196214.8,0.927008239129203
2024-12-03,52.32,2.15,179438032.0,6.63,50264128.0,1.86,129173904.0,4.78,-61900464.0,-2.29,-117537568.0,-4.35,179438032.0,1.2801197017140642,1.9999999999999887,84547193.6,1.0841192053651165
2024-12-04,51.48,-1.61,-144171193.0,-8.6,-77911081.0,-4.65,-66260112.0,-3.95,70792528.0,4.22,73378656.0,4.38,-144171202.0,-1.5404066201792397,-1.9999998751484223,59848404.4,-0.4022725584453183
