日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,434.7,3.04,-10302704.0,-0.27,145162224.0,3.75,-155464928.0,-4.01,13501520.0,0.35,-3198815.0,-0.08,-10302703.0,13.0897221826143,-2.00000019412362,,0.2022901789836591
2024-10-29,434.01,-0.16,-4401552.0,-0.09,22402320.0,0.44,-26803872.0,-0.53,8228096.0,0.16,-3826538.0,-0.08,-4401546.0,4.089646683232644,-2.000002726314345,,0.22240851460321837
2024-10-30,445.25,2.59,-155302224.0,-3.48,-268115792.0,-6.01,112813568.0,2.53,158833728.0,3.56,-3531512.0,-0.08,-155302232.0,-2.7264129468531864,-1.9999998969750672,,-0.2920449470094324
2024-10-31,453.6,1.88,106609680.0,1.75,283296432.0,4.64,-176686752.0,-2.9,-101884320.0,-1.67,-4725354.0,-0.08,106609686.0,3.6573235193657387,1.9999998874398524,,0.6008700981395919
2024-11-01,411.01,-9.39,-291142096.0,-4.98,-666741808.0,-11.41,375599712.0,6.43,294754112.0,5.05,-3611999.0,-0.06,-291142079.0,-3.2900908975098604,-2.000000116781463,-70907774.8,-0.7551527125638107
2024-11-04,410.94,-0.02,-190886256.0,-5.57,-15386128.0,-0.45,-175500128.0,-5.12,193201920.0,5.63,-2315675.0,-0.07,-190886267.0,-1.0806035826558382,-1.9999998847481153,-107024487.6,-0.4133587095187408
2024-11-05,437.86,6.55,191596480.0,3.74,197807056.0,3.86,-6210576.0,-0.12,-187805536.0,-3.67,-3790926.0,-0.07,191596498.0,2.032414684322664,1.9999998121051146,-67824878.8,0.8906087387235291
2024-11-06,456.0,4.14,14535360.0,0.28,85351936.0,1.65,-70816576.0,-1.37,-10335120.0,-0.2,-4200235.0,-0.08,14535365.0,6.872018418525653,1.9999993120226427,-33857359.4,0.28696858834735417
2024-11-07,476.0,4.39,27129248.0,0.51,65340624.0,1.24,-38211376.0,-0.72,-23431616.0,-0.44,-3697654.0,-0.07,27129226.0,3.408496504839342,2.0000016218670598,-49753451.4,0.3299038165312642
2024-11-08,431.0,-9.45,-457320544.0,-4.71,-818034640.0,-8.42,360714096.0,3.71,462802464.0,4.76,-5481937.0,-0.06,-457320561.0,-2.7887553999567434,-1.9999999256538958,-82989147.8,-1.321691524126507
2024-11-11,430.51,-0.11,-213421120.0,-3.22,-226554624.0,-3.41,13133504.0,0.2,217801376.0,3.28,-4380258.0,-0.07,-213421122.0,-2.0615379578034356,-1.9999999812577032,-87496118.8,-0.49018496173133286
2024-11-12,422.99,-1.75,-446097696.0,-9.18,-341616736.0,-7.03,-104480960.0,-2.15,449025872.0,9.24,-2928183.0,-0.06,-446097703.0,-1.7657890338879378,-1.999999968616736,-215034959.0,-1.2834303451992803
2024-11-13,474.0,12.06,-99552240.0,-1.34,611822336.0,8.25,-711374576.0,-9.59,106265520.0,1.43,-6713295.0,-0.09,-99552255.0,5.145740756952164,-1.9999996986507036,-237852483.0,-0.10198107511639368
2024-11-14,469.0,-1.05,-254775312.0,-5.09,-149074752.0,-2.98,-105700560.0,-2.11,258592816.0,5.17,-3817480.0,-0.08,-254775288.0,-1.5851225884984512,-2.0000001884013097,-294233385.8,-0.6311703635525292
2024-11-15,453.68,-3.27,-103050064.0,-2.35,-52075536.0,-1.19,-50974528.0,-1.16,106380560.0,2.42,-3330494.0,-0.08,-103050062.0,-1.5053421316718714,-2.000000038816066,-223379286.0,-0.11390586463791356
2024-11-18,448.66,-1.11,-21726688.0,-0.58,13905792.0,0.37,-35632480.0,-0.95,24028016.0,0.64,-2301352.0,-0.06,-21726712.0,-0.3599668463410221,-1.9999977907378717,-185040404.0,0.16334323227763767
2024-11-19,461.0,2.75,17006496.0,0.39,-83628224.0,-1.93,100634720.0,2.33,-14752752.0,-0.34,-2253758.0,-0.05,17006482.0,-3.917431482889647,2.0000016464309316,-92419567.0,0.29539316697849355
2024-11-20,475.0,3.04,298131296.0,6.89,558868000.0,12.91,-260736704.0,-6.02,-295072992.0,-6.82,-3058322.0,-0.07,298131278.0,2.874570228756733,2.0000001207521674,-12882860.4,1.2538091177671484
