报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,资产负债率,权益乘数
2024-09-30,,17629556249.72,,,4587178271.89,,,26001963101.48,688047835.0,25313915266.48,554041277.35,399936922.12,1188236.31,,,,,,,,,1629998320.23,1693598673.79,32150988849.02,,,,53789000.0,3046810166.39,88456536152.52,,,,,,,,435245328.62,,294880000.0,,648740664.65,,9414775268.55,2198100066.74,7216675201.81,40090240.46,1981704603.51,1661795851.65,,7176584961.35,,7635651981.33,,,,2338673640.76,357841576.28,890817851.77,,,111905854.47,,3049335939.83,1724046637.64,17130170438.1,105586706590.62,,6437327140.73,,,,,,31516419344.06,11554783015.38,19961636328.68,,8897058188.92,,,1204158206.78,2561570279.57,,,,,1476532128.1,1429671131.5,,,,,,,,,,,,,,2494491457.46,1440333837.14,55981029586.16,,5059687333.77,,,,337426692.19,,3009289294.41,4356816603.14,,3437732044.31,217030581.92,12013071.53,39610000.0,13460316326.86,69441345913.02,,2073211424.0,,,,7280606601.87,1341135281.01,117120701.23,55565671.45,1066216783.99,,,24909380508.86,,,34160966410.39,1984394267.21,36145360677.6,105586706590.62,定期报告,未审计,20241031,CNY,合并期末,2024-10-31T19:20:16,0.6576712936246556,3.0908583007331427
2024-06-30,,16379665197.1,,,2392282421.89,,,24873742412.72,854641871.83,24019100540.89,853484571.23,732208528.62,1188236.31,,,,,,,,,1629998320.23,1631186556.54,28137243754.67,,,,53789000.0,2136056244.34,79587280688.07,,,,,,,,453379131.78,,307531400.0,,541431638.08,,9414775268.55,2198100066.74,7216675201.81,40090240.46,1661795851.65,1661795851.65,,7176584961.35,,7176584961.35,,,,2397622000.96,362413931.71,791080519.59,,,87249462.2,,2373847944.88,1076528958.98,14831843800.22,94419124488.29,,5728759412.07,,,,,,27694462149.9,9931810236.52,17762651913.38,,9041934007.69,,,913437290.25,1678969988.0,,,,,1476532128.1,1476532128.1,,,,,,,,,,,,,,1867448075.23,1156891615.42,49558434666.66,,5034928814.0,,,,334533253.69,,3009289294.41,3009289294.41,,2883327722.21,195867446.01,6693239.8,39610000.0,11504249770.12,61062684436.78,,2073211424.0,,,,7146414157.94,1269914513.76,86563162.25,45887292.3,1066216783.99,,,22268901064.27,,,31417279370.99,1939160680.52,33356440051.51,94419124488.29,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T18:40:06,0.6467194518876638,3.005324661417833
2024-03-31,,18583481059.86,,,1998356571.66,,,20784252817.65,730843107.51,20053409710.14,967185594.39,899614617.1,1188236.31,,,,,,,,,1629998320.23,1108189824.39,23106831448.29,,,,53789000.0,1365086808.66,71131326835.36,,,,,,,,456043747.43,,314709000.0,,505733749.94,,9414775268.55,2198100066.74,7216675201.81,40090240.46,1718911998.19,1661795851.65,,7176584961.35,,6361166761.41,,,,2264539093.36,352921990.38,822542901.51,,,72546280.86,,2227343413.51,920836323.09,13752756166.32,84884083001.68,,3817272828.18,,,,,,25564925861.79,13204997762.51,12359928099.28,,8180960666.2,,,529889081.91,2609227978.43,,,,,1476532128.1,1385702590.63,,,,,,,,,,,,,,1201057802.28,1090912677.23,44379949486.65,,4575709086.01,,,,324600292.23,,3009289294.41,1061869285.45,,2662194164.47,202301194.25,12393016.27,45548461.38,8884615500.06,53264564986.71,,1485150984.0,,,,7706039908.99,1397645288.76,79498326.0,35153462.73,1066216783.99,,,20824842065.51,,,29799256242.46,1820261772.51,31619518014.97,84884083001.68,定期报告,未审计,20240423,CNY,合并期末,2024-04-22T19:40:08,0.6274976780470822,2.8485302556219976
2023-12-31,,18030617790.74,,,2072049126.18,,,21791231334.92,693721862.6,21097509472.32,772690180.45,542848240.91,1188236.31,,,,,,,,,1407686184.31,1408874420.62,21441505396.6,,,,53789000.0,1161580351.66,69283890057.87,,,,,,,,440042074.75,,320380000.0,,500017198.94,,8395022478.56,1916748510.74,6478273967.82,40090240.46,1685757860.53,1685757860.53,,6438183727.36,,6438183727.36,,,,2008704215.79,397537305.84,732415239.68,,,89178971.43,,2071287917.89,917816373.28,13592616669.7,82876506727.57,,2793019025.13,,,,,,28485916227.64,12914780574.41,15571135653.23,,6564810202.26,,,1063589056.26,2897601796.23,,,,,1418388234.6,1418388234.6,,,,,,,,,,,,,,1342087764.59,1371576221.97,45936988528.68,,4179703100.0,,,,323824924.5,,191823895.92,191823895.92,,2568690015.39,168761589.35,12608380.01,39610000.0,7485021905.17,53422010433.85,,1485150984.0,,,,7606175870.49,1381067983.76,172490837.09,27728572.97,1066216783.99,,,18728523299.62,,,27705218364.4,1749277929.32,29454496293.72,82876506727.57,定期报告,是,20241031,CNY,合并期末,2024-04-22T19:40:08,0.6445977580770599,2.99136811114482
