日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,38.42,-0.62,-39126064.0,-3.83,-63529740.0,-6.22,24403676.0,2.39,14446944.0,1.41,24679136.0,2.42,-39126048.0,-2.6237202387523877,-2.0000008178694153,,-0.4060074718626297
2024-10-29,38.63,0.55,-5179254.0,-0.46,-104887951.0,-9.33,99708697.0,8.87,-27129680.0,-2.41,32308944.0,2.87,-5179244.0,-21.2515967581328,-2.000003861567055,,0.03901403079630535
2024-10-30,37.19,-3.73,-176976100.0,-10.96,-120430900.0,-7.46,-56545200.0,-3.5,-72910576.0,-4.51,249886688.0,15.47,-176976088.0,-1.680492564622619,-2.0000001356115296,,-2.213135823102832
2024-10-31,36.8,-1.05,-8680332.0,-0.6,470116.0,0.03,-9150448.0,-0.63,-22960800.0,-1.59,31641120.0,2.19,-8680344.0,-0.9458399344541015,-1.9999972351323865,,-0.006883214286300882
2024-11-01,36.68,-0.33,-63570323.0,-5.24,-44714675.0,-3.69,-18855648.0,-1.55,31615216.0,2.61,31955104.0,2.63,-63570326.0,-1.7033890623747674,-1.9999999056163091,-58706410.0,-0.7264567644373519
2024-11-04,36.86,0.49,72689962.0,5.11,47110794.0,3.31,25579168.0,1.8,-120343216.0,-8.45,47653248.0,3.35,72689956.0,1.6481060464529427,2.0000001650846784,-36343209.2,1.059830847450066
2024-11-05,38.42,4.23,-27104322.0,-1.39,-2436290.0,-0.13,-24668032.0,-1.27,87730688.0,4.51,-60626384.0,-3.12,-27104340.0,-1.0898849409356182,-1.9999986717993503,-40728228.4,-0.24841035141833276
2024-11-06,37.26,-3.02,-96910080.0,-4.72,29195856.0,1.42,-126105936.0,-6.14,-46751600.0,-2.28,143661664.0,6.99,-96910096.0,-0.6987324003889058,-1.999999669797025,-24715030.0,-1.1635204286250993
2024-11-07,39.22,5.26,267985232.0,9.65,302674480.0,10.9,-34689248.0,-1.25,-132092016.0,-4.76,-135893200.0,-4.89,267985248.0,2.129444498377753,1.9999998805904344,30618088.4,3.620030750452879
2024-11-08,38.09,-2.88,-21105696.0,-0.83,9373248.0,0.37,-30478944.0,-1.2,39261536.0,1.55,-18155856.0,-0.72,-21105712.0,-0.5558897041710531,-1.9999984838226734,39111011.2,-0.16977206645778206
2024-11-11,36.97,-2.94,18182256.0,0.76,58254992.0,2.42,-40072736.0,-1.67,-113158176.0,-4.71,94975888.0,3.95,18182224.0,4.2039548077284605,2.0000035199213255,28209464.8,0.34526835723241484
2024-11-12,35.78,-3.22,-157039977.0,-7.51,-77020921.0,-3.68,-80019056.0,-3.83,-75204752.0,-3.6,232244720.0,11.11,-157039986.0,-1.4904541445896364,-1.999999885379498,2222335.6,-1.951785916077658
2024-11-13,36.02,0.67,-36432011.0,-3.71,-19988104.0,-2.03,-16443907.0,-1.67,-14128864.0,-1.44,50560880.0,5.15,-36432006.0,-1.5486414610273849,-2.0000002744838703,14317953.6,-0.3706902555772238
2024-11-14,35.7,-0.89,-19458774.0,-1.47,-732198.0,-0.06,-18726576.0,-1.42,-24619744.0,-1.86,44078512.0,3.33,-19458780.0,-1.0376278471722773,-1.999999383311698,-43170852.0,-0.14818181149837306
2024-11-15,35.06,-1.79,-89981603.0,-8.17,-44359284.0,-4.03,-45622319.0,-4.14,-24502896.0,-2.23,114484512.0,10.4,-89981590.0,-1.4929819199682792,-2.0000002889479727,-56946027.6,-1.072692020999408
2024-11-18,35.54,1.37,-18010981.0,-1.25,205499.0,0.01,-18216480.0,-1.27,1012592.0,0.07,16998416.0,1.18,-18010954.0,-0.9885918313932184,-2.000002998175333,-64184663.2,-0.12920171245550954
2024-11-19,35.13,-1.15,-114734728.0,-10.67,-30652478.0,-2.85,-84082250.0,-7.82,5054976.0,0.47,109679746.0,10.2,-114734734.0,-1.2671594811035927,-1.999999895410905,-55723612.8,-1.3971903548753453
