报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,137946892076.87,137946892076.87,,,,,,121039784047.57,111666526476.89,,,,,,,,,223192113.78,1747217657.28,1095680280.69,3331717607.87,2975449911.06,3177468228.97,,99638320.05,72263566.47,,,,158000.0,,,,3010397096.76,,,,5845833.88,20010546646.69,84412274.98,,1198480011.03,,18896478910.64,-28565993.61,,18925044904.25,18925044904.25,,17881260485.27,,1043784418.98,-28863380.0,-28863380.0,,,,,,-28863380.0,,,,,,,-28863380.0,,,,,18896181524.25,17852397105.27,1043784418.98,3.3,3.24,定期报告,是,20250320,CNY,合并期末,2025-03-19T18:37:20
20240930,96775125566.31,96775125566.31,,,,,,87257969738.37,80065365369.9,,,,,,,,,162335264.45,1267646353.55,789207900.14,2688276990.82,2285137859.51,2430135550.44,,42171395.16,37488147.89,,,,-1435440.0,,,,2552428801.75,,,,7590173.16,12114594947.09,64300608.96,,965561318.04,,11213334238.01,-32317420.15,,11245651658.16,11245651658.16,,10481068452.78,,764583205.38,-31828670.0,-31828670.0,,,,,,-31828670.0,,,,,,,-31828670.0,,,,,11213822988.16,10449239782.78,764583205.38,1.94,1.91,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T19:27:03
20240630,56866110089.83,56866110089.83,,,,,,57303358837.05,52463816378.43,,,,,,,,,103649948.72,875591367.45,530455047.64,1757711156.99,1572134937.82,1667983504.76,,7745562.82,10021317.44,,,,-3128000.0,,,,1593967085.07,,,,4229295.65,1155749117.02,47715744.49,,198510787.42,,1004954074.09,-19835619.95,,1024789694.04,1024789694.04,,829288208.44,,195501485.6,-16345660.0,-16345660.0,,,,,,-16345660.0,,,,,,,-16345660.0,,,,,1008444034.04,812942548.44,195501485.6,0.15,0.15,定期报告,未审计,20240803,CNY,合并期末,2024-08-02T19:22:04
20240331,26272049758.43,26272049758.43,,,,,,29495761881.71,26928981911.85,,,,,,,,,52320595.41,475750518.07,280075172.54,927241940.31,831391743.53,873144426.39,,-1853967.23,-5313373.54,,,,,,,,771055089.93,,,,1666594.71,-2443938017.31,23170118.27,,47042674.63,,-2467810573.67,-9023084.81,,-2458787488.86,-2458787488.86,,-2378911751.33,,-79875737.53,-31753070.0,-31753070.0,,,,,,-31753070.0,,,,,,,-31753070.0,,,,,-2490540558.86,-2410664821.33,-79875737.53,-0.44,-0.44,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:42:04
