日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,5.93,-0.84,-246523040.0,-12.36,-146310416.0,-7.33,-100212624.0,-5.02,91828144.0,4.6,154694884.0,7.75,-246523052.0,-1.5934958325925577,-1.999999902646013,,-1.0251383871726534
2024-10-29,5.92,-0.17,-44643424.0,-2.5,-98725152.0,-5.53,54081728.0,3.03,-4775888.0,-0.27,49419309.0,2.77,-44643427.0,-3.2114151093283407,-1.9999998656016709,,0.01654869950689702
2024-10-30,5.87,-0.84,-140765968.0,-7.65,14826128.0,0.81,-155592096.0,-8.46,51884496.0,2.82,88881456.0,4.83,-140765984.0,-0.8946752363127664,-1.999999772672338,,-0.4794380865073876
2024-10-31,5.9,0.51,93291440.0,5.06,136515488.0,7.4,-43224048.0,-2.34,-68290464.0,-3.7,-25000976.0,-1.36,93291440.0,2.463322765732821,1.9999999999999787,,0.7282845656536727
2024-11-01,6.01,1.86,233412448.0,8.46,187754240.0,6.8,45658208.0,1.65,-161276144.0,-5.84,-72136304.0,-2.61,233412448.0,1.8043882903794324,1.9999999999999913,-21045715.0,1.4513007918138014
2024-11-04,5.99,-0.33,-72683456.0,-3.75,-24983408.0,-1.29,-47700048.0,-2.46,59768816.0,3.08,12914656.0,0.67,-72683440.0,-1.3437292456163146,-2.0000004402653206,13722207.4,-0.12813613162663973
2024-11-05,6.01,0.33,-146142016.0,-7.63,-128469744.0,-6.71,-17672272.0,-0.92,92021648.0,4.81,54120368.0,2.83,-146142016.0,-1.879074666658479,-1.9999999999999862,-6577510.4,-0.5071780979720217
2024-11-06,5.95,-1.0,-323369296.0,-15.35,-128108624.0,-6.08,-195260672.0,-9.27,199764592.0,9.48,123604704.0,5.87,-323369296.0,-1.3961681754720416,-1.9999999999999938,-43098172.8,-1.4216605227503567
2024-11-07,6.01,1.01,-45851904.0,-1.98,-14132864.0,-0.61,-31719040.0,-1.37,-293600.0,-0.01,46145504.0,1.99,-45851904.0,-1.3082285088967884,-1.9999999999999565,-70926841.6,0.010313028693414761
2024-11-08,5.97,-0.67,-180678288.0,-8.94,-89359968.0,-4.42,-91318320.0,-4.52,85152272.0,4.21,95526000.0,4.73,-180678304.0,-1.4945804228934896,-1.9999998228896259,-153744992.0,-0.6853833290915363
2024-11-11,5.9,-1.17,-340202864.0,-14.11,-386141952.0,-16.02,45939088.0,1.91,179155360.0,7.43,161047488.0,6.68,-340202880.0,-2.1350342948301844,-1.999999905938474,-207248880.0,-1.5085208340637717
2024-11-12,5.86,-0.68,-183984768.0,-9.27,-128914304.0,-6.5,-55070464.0,-2.78,53205344.0,2.68,130779424.0,6.59,-183984768.0,-1.700679221445105,-1.999999999999989,-214817430.4,-0.7024444904215654
2024-11-13,5.9,0.68,112429056.0,5.42,23359680.0,1.13,89069376.0,4.29,-38702736.0,-1.87,-73726315.0,-3.55,112429061.0,1.2077725704744504,1.9999999110550075,-127657759.0,0.827033573462001
2024-11-14,5.93,0.51,94582208.0,4.16,70111008.0,3.09,24471200.0,1.08,-90060368.0,-3.97,-4521824.0,-0.2,94582224.0,1.7412702835154126,1.9999996616700195,-99570933.4,0.7349449357850942
2024-11-15,5.91,-0.34,-30064448.0,-1.29,24164592.0,1.03,-54229040.0,-2.32,-11255776.0,-0.48,41320208.0,1.77,-30064464.0,-0.1962401857555087,-1.9999989356204055,-69448165.4,0.09177529800230715
2024-11-18,6.05,2.37,552063968.0,12.89,439527824.0,10.26,112536144.0,2.63,-272680672.0,-6.37,-279383296.0,-6.52,552063968.0,1.7961537964383112,1.9999999999999964,109005204.2,3.0955240438374294
2024-11-19,6.01,-0.66,-52508432.0,-1.98,-235229488.0,-8.88,182721056.0,6.9,15720960.0,0.59,36787472.0,1.39,-52508432.0,-5.479842170872566,-1.999999999999962,135300471.4,-0.024034267422876593
2024-11-20,6.0,-0.17,-68316976.0,-4.14,-69938784.0,-4.24,1621808.0,0.1,-26246352.0,-1.59,94563332.0,5.73,-68316972.0,-2.0237395767481905,-2.0000001171011794,99151264.8,-0.10560541150072567
2024-11-21,5.99,-0.17,-26001856.0,-2.35,-49921280.0,-4.51,23919424.0,2.16,-15812443.0,-1.43,41814294.0,3.78,-26001861.0,-2.9199116170952952,-1.9999996154120663,75034447.8,0.11273809245670342
2024-11-22,5.91,-1.34,-192669152.0,-10.62,-158462832.0,-8.73,-34206320.0,-1.89,49605936.0,2.73,143063187.0,7.88,-192669181.0,-1.8224605625951051,-1.9999996989658557,42513504.4,-0.7472555548243848
2024-11-25,5.93,0.34,-4701408.0,-0.27,32105120.0,1.81,-36806528.0,-2.08,3409712.0,0.19,1291680.0,0.07,-4701424.0,5.828811015554898,-1.9999931935511452,-68839574.0,0.22264710463924192
2024-11-26,6.02,1.52,-29756256.0,-1.47,10133008.0,0.5,-39889264.0,-1.97,-69664288.0,-3.45,99420544.0,4.92,-29756256.0,-0.6594662984482773,-1.999999999999933,-64289138.8,0.09336563330044002
2024-11-27,6.06,0.66,-15456480.0,-0.87,-5920992.0,-0.33,-9535488.0,-0.53,-52953360.0,-2.97,68409840.0,3.84,-15456480.0,-1.3830750597806627,-1.9999999999998705,-53717040.4,0.1671516431645368
2024-11-28,6.05,-0.17,13464784.0,1.08,84811792.0,6.79,-71347008.0,-5.71,-66749023.0,-5.35,53284226.0,4.27,13464771.0,7.298792976129539,2.0000019309647374,-45823714.0,0.31638361096375395
2024-11-29,6.01,-0.66,-32851440.0,-1.83,-16088304.0,-0.9,-16763136.0,-0.93,-2364032.0,-0.13,35215488.0,1.96,-32851424.0,-1.4897297602684898,-2.000000974082524,-13860162.6,0.07739474700270804
2024-12-02,5.99,-0.33,-67285408.0,-4.54,-73698208.0,-4.98,6412800.0,0.43,30211856.0,2.04,37073568.0,2.5,-67285392.0,-2.0953079384600732,-2.0000004755861123,-26376956.2,-0.10028251888649135
2024-12-03,6.07,1.34,84662576.0,4.05,11851152.0,0.57,72811424.0,3.48,-70690032.0,-3.38,-13972544.0,-0.67,84662576.0,1.1399809993969339,1.9999999999999765,-3493189.8,0.6837601308499422
2024-12-04,6.12,0.82,307851200.0,13.82,187433088.0,8.41,120418112.0,5.4,-221147152.0,-9.93,-86704048.0,-3.89,307851200.0,1.6088431294079684,1.9999999999999933,61168346.2,1.835400409132496
2024-12-05,6.12,0.0,78902000.0,4.76,53453728.0,3.22,25448272.0,1.53,-35889040.0,-2.16,-43012973.0,-2.59,78901987.0,1.677470150403162,2.000000329522728,74255789.4,0.6540358277016267
2024-12-06,6.18,0.98,-114322720.0,-5.81,-212936464.0,-10.82,98613744.0,5.01,54242800.0,2.76,60079920.0,3.05,-114322720.0,-2.8625909530493776,-1.9999999999999825,57961530.2,-0.3429923870542693
2024-12-09,6.18,0.0,-12468672.0,-0.63,-47246896.0,-2.38,34778224.0,1.75,-31696368.0,-1.6,44165056.0,2.23,-12468656.0,-4.78925459167333,-2.0000025664352274,68924877.4,0.18256864068507034
2024-12-10,6.28,1.62,73211216.0,2.62,80669344.0,2.89,-7458128.0,-0.27,90559744.0,3.24,-163770944.0,-5.86,73211232.0,2.1018709260349273,1.9999995629085712,66634608.6,0.6246718639189661
2024-12-11,6.17,-1.75,-81849200.0,-3.33,21208896.0,0.86,-103058096.0,-4.19,27646304.0,1.12,54202896.0,2.2,-81849200.0,-0.7408783958792421,-1.9999999999999756,-11305471.4,-0.17543091846609396
2024-12-12,6.28,1.78,88440960.0,4.78,67412096.0,3.64,21028864.0,1.14,-79249552.0,-4.28,-9191408.0,-0.5,88440960.0,1.7622270947759753,1.9999999999999774,-9397676.8,0.7032563718466086
2024-12-13,6.25,-0.48,174882640.0,7.01,196860928.0,7.89,-21978288.0,-0.88,-216754800.0,-8.69,41872160.0,1.68,174882640.0,2.1256744980519384,1.9999999999999885,48443395.2,1.149290397355057
2024-12-16,6.39,2.24,129826096.0,4.22,123581136.0,4.02,6244960.0,0.2,-66350784.0,-2.16,-63475328.0,-2.06,129826080.0,1.9518977388826502,2.0000002464835878,76902342.4,0.9168011765027675
2024-12-17,6.37,-0.31,-120549904.0,-5.87,-122049904.0,-5.94,1500000.0,0.07,52418592.0,2.55,68131312.0,3.32,-120549904.0,-2.012442979631058,-1.9999999999999833,38150115.2,-0.3751242931798999
2024-12-18,6.45,1.26,-22496944.0,-0.98,18306624.0,0.8,-40803568.0,-1.77,27819040.0,1.21,-5322080.0,-0.23,-22496928.0,-0.18626187539915734,-2.0000014224163407,50020569.6,0.13082334224739933
2024-12-19,6.35,-1.55,-188479712.0,-7.98,102927920.0,4.36,-291407632.0,-12.34,106276624.0,4.5,82203120.0,3.48,-188479680.0,-0.4539045906699308,-2.0000003395591395,-5363558.4,-0.7256379740936346
2024-12-20,6.39,0.63,33209008.0,1.35,123279520.0,5.0,-90070512.0,-3.65,-111386528.0,-4.51,78177520.0,3.17,33209008.0,4.712231331932447,1.9999999999999398,-33698284.8,0.4182627219401122
2024-12-23,6.56,2.66,60222544.0,1.85,-2918208.0,-0.09,63140752.0,1.94,-13102848.0,-0.4,-47119712.0,-1.45,60222528.0,0.9515431833083966,2.0000005313625824,-47618995.2,0.5576509090826224
2024-12-24,6.64,1.22,-104911408.0,-3.36,-57522272.0,-1.84,-47389136.0,-1.52,140973824.0,4.51,-36062416.0,-1.15,-104911408.0,-1.5482937756397135,-1.999999999999981,-44491296.0,-0.29443056622112534
2024-12-25,6.8,2.41,-23293104.0,-0.53,-134531984.0,-3.05,111238880.0,2.52,62951456.0,1.43,-39658352.0,-0.9,-23293104.0,-6.7756142762249825,-1.9999999999999143,-44650531.2,0.12671512053892242
2024-12-26,6.79,-0.15,69254384.0,2.07,-5336944.0,-0.16,74591328.0,2.23,905392.0,0.03,-70159792.0,-2.1,69254368.0,0.9229373084452822,2.0000004620646887,6896278.4,0.6042546765354093
2024-12-27,6.78,-0.15,-293280800.0,-8.37,-205157680.0,-5.86,-88123120.0,-2.52,178804032.0,5.1,114476752.0,3.27,-293280816.0,-1.6995263679299033,-1.9999998908895493,-58401686.4,-1.2664057214111133
2024-12-30,6.81,0.44,44839856.0,1.34,-86439568.0,-2.59,131279424.0,3.93,-49948160.0,-1.49,5108304.0,0.15,44839856.0,-0.9277396430532487,1.9999999999999554,-61478220.8,0.4782772190382353
2024-12-31,6.78,-0.44,-180839232.0,-4.98,-201327056.0,-5.54,20487824.0,0.56,-7495456.0,-0.21,188334688.0,5.18,-180839232.0,-2.1132930270351835,-1.999999999999989,-76663785.6,-0.6862137081824682
2025-01-02,6.66,-1.77,-354562032.0,-9.75,-186591440.0,-5.13,-167970592.0,-4.62,49487808.0,1.36,305074240.0,8.39,-354562016.0,-1.5262590113431622,-2.000000090252189,-142917568.0,-1.5826131380646111
2025-01-03,6.57,-1.35,-177984944.0,-5.1,-134975488.0,-3.86,-43009456.0,-1.23,99635536.0,2.85,78349408.0,2.24,-177984944.0,-1.758353403195712,-1.9999999999999887,-192365430.4,-0.6714857486310057
2025-01-06,6.61,0.61,-61784352.0,-1.94,-20163920.0,-0.63,-41620432.0,-1.31,-7700000.0,-0.24,69484352.0,2.18,-61784352.0,-1.3263596581865693,-1.9999999999999676,-146066137.6,-0.07189747343523457
2025-01-07,6.69,1.21,1836976.0,0.07,-84434992.0,-3.33,86271968.0,3.4,-73018368.0,-2.88,71181376.0,2.81,1836960.0,-44.96451528610042,2.0000174200842697,-154666716.8,0.25638478460844233
2025-01-08,6.76,1.05,-12933504.0,-0.48,-40078272.0,-1.48,27144768.0,1.0,-45618672.0,-1.69,58552176.0,2.17,-12933504.0,-4.0987945726073844,-1.9999999999998452,-121085571.2,0.18017005212582957
2025-01-09,6.71,-0.74,-8870832.0,-0.56,7782176.0,0.49,-16653008.0,-1.05,-23866336.0,-1.5,32737168.0,2.06,-8870832.0,-0.12272309970472638,-1.9999999999997744,-51947334.4,0.20113320261620019
2025-01-10,6.67,-0.6,-93956544.0,-5.37,-31422928.0,-1.8,-62533616.0,-3.58,44256976.0,2.53,49699584.0,2.84,-93956528.0,-1.3344413067285614,-2.0000003405830196,-35141651.2,-0.23790402456480872
2025-01-13,6.6,-1.05,-165502400.0,-7.6,-178469168.0,-8.2,12966768.0,0.6,125580848.0,5.77,39921552.0,1.83,-165502400.0,-2.078347915196383,-1.9999999999999878,-55885260.8,-0.6070765498636249
2025-01-14,6.61,0.15,-220584192.0,-9.76,-337904448.0,-14.95,117320256.0,5.19,72557008.0,3.21,148027184.0,6.55,-220584192.0,-2.531861576009932,-1.999999999999991,-100369491.2,-0.8912953829309488
2025-01-15,6.63,0.3,43513920.0,2.13,58426800.0,2.85,-14912880.0,-0.73,-86361680.0,-4.22,42847760.0,2.09,43513920.0,2.342715158735358,1.999999999999954,-89080006.4,0.4714354666376969
2025-01-16,6.68,0.75,131202368.0,7.38,113771472.0,6.4,17430896.0,0.98,-115914128.0,-6.52,-15288224.0,-0.86,131202384.0,1.8671447311506026,1.9999997561019776,-61065363.2,0.9239028248446712
2025-01-17,6.61,-1.05,-168335232.0,-9.12,-72979408.0,-3.95,-95355824.0,-5.17,51936032.0,2.81,116399211.0,6.3,-168335221.0,-1.433536241354972,-2.0000001306915918,-75941101.8,-0.6216937409475426
2025-01-20,6.57,-0.61,-52118688.0,-3.48,-17436720.0,-1.16,-34681968.0,-2.31,20839728.0,1.39,31278961.0,2.09,-52118687.0,-1.334557948476305,-2.000000038373914,-53264359.2,-0.02202320596188011
2025-01-21,6.55,-0.3,-57694720.0,-4.07,-35830608.0,-2.53,-21864112.0,-1.54,-16906384.0,-1.19,74601121.0,5.26,-57694703.0,-1.6210383819810699,-2.0000005893088315,-20686461.4,-0.05079512319879077
2025-01-22,6.44,-1.68,-355107296.0,-13.36,-353354320.0,-13.29,-1752976.0,-0.07,72661552.0,2.73,282445744.0,10.62,-355107296.0,-1.9950635314459941,-1.9999999999999942,-100410704.6,-1.5854267510511848
2025-01-23,6.66,3.42,126336048.0,3.51,84030128.0,2.33,42305920.0,1.17,-223907920.0,-6.21,97571872.0,2.71,126336048.0,1.665131839488903,1.9999999999999842,-101383971.8,0.8987928150026983
2025-01-24,6.67,0.15,-7474640.0,-0.34,33667168.0,1.54,-41141808.0,-1.88,6669904.0,0.3,804736.0,0.04,-7474640.0,3.504185887212828,-1.9999999999997324,-69211855.6,0.20833747187777274
2025-01-27,6.82,2.25,94337696.0,3.73,27609040.0,1.09,66728656.0,2.64,-165836048.0,-6.56,71498368.0,2.83,94337712.0,1.2926615816164664,1.999999660793109,-39920575.8,0.7336832681307275
2025-02-05,6.69,-1.91,-62200288.0,-2.8,-78623040.0,-3.54,16422752.0,0.74,18184464.0,0.82,44015840.0,1.98,-62200272.0,-2.264030742502183,-2.0000005144671715,-40821689.6,-0.07404359636909558
2025-02-06,6.69,0.0,-120875904.0,-6.83,-200554256.0,-11.34,79678352.0,4.5,91517040.0,5.17,29358864.0,1.66,-120875904.0,-2.659174817836294,-1.9999999999999836,6024588.8,-0.37680643415998905
2025-02-07,6.69,0.0,-134461600.0,-5.5,-167633168.0,-6.86,33171568.0,1.36,65390880.0,2.67,69070704.0,2.82,-134461616.0,-2.2466989241003748,-1.999999762013852,-46134944.0,-0.44690791544492514
2025-02-10,6.67,-0.3,115700128.0,5.54,89931408.0,4.31,25768720.0,1.23,-93554896.0,-4.48,-22145232.0,-1.06,115700128.0,1.7772801081084217,1.9999999999999827,-21499990.4,0.8439120883372075
2025-02-11,6.82,2.25,221247008.0,8.3,150864656.0,5.66,70382352.0,2.64,-201964576.0,-7.58,-19282416.0,-0.72,221247024.0,1.6818832510036306,1.999999855365277,3881872.0,1.3885279137445983
2025-02-12,6.9,1.17,23333296.0,1.05,112915760.0,5.06,-89582464.0,-4.01,6377088.0,0.29,-29710400.0,-1.33,23333280.0,5.839258604019417,2.0000013714316207,20988582.4,0.3673045416425232
2025-02-13,6.96,0.87,-90933584.0,-4.45,-162852624.0,-7.96,71919040.0,3.52,40712064.0,1.99,50221520.0,2.46,-90933584.0,-2.790896353540813,-1.999999999999978,26977046.4,-0.22230580989329135
2025-02-14,6.99,0.43,-104607168.0,-5.95,-137501296.0,-7.82,32894128.0,1.87,118572048.0,6.74,-13964880.0,-0.79,-104607168.0,-2.3144538622821496,-1.999999999999981,32947936.0,-0.2928607055714863
