日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,601988,2.48,2.46,2.52,2.46,2908495,960324336.0,2.41,-1.2,-0.03,0.14
2022-04-26,601988,2.47,2.47,2.49,2.45,2155325,706699840.0,1.63,0.41,0.01,0.1
2022-04-27,601988,2.47,2.42,2.48,2.4,2177417,706174672.0,3.24,-2.02,-0.05,0.1
2022-04-28,601988,2.42,2.45,2.47,2.41,2210529,717916912.0,2.48,1.24,0.03,0.1
2022-04-29,601988,2.45,2.42,2.46,2.4,3714350,1203757344.0,2.45,-1.22,-0.03,0.18
2022-05-05,601988,2.43,2.42,2.44,2.39,2373570,764311264.0,2.07,0.0,0.0,0.11
2022-05-06,601988,2.4,2.38,2.41,2.37,1437636,459558544.0,1.65,-1.65,-0.04,0.07
2022-05-09,601988,2.38,2.38,2.39,2.37,1091373,347904016.0,0.84,0.0,0.0,0.05
2022-05-10,601988,2.37,2.39,2.39,2.35,1758090,559570544.0,1.68,0.42,0.01,0.08
2022-05-11,601988,2.39,2.39,2.4,2.38,1319968,422028480.0,0.84,0.0,0.0,0.06
2022-05-12,601988,2.38,2.39,2.39,2.38,904585,288956416.0,0.42,0.0,0.0,0.04
2022-05-13,601988,2.39,2.4,2.4,2.38,986056,315575360.0,0.84,0.42,0.01,0.05
2022-05-16,601988,2.4,2.38,2.4,2.37,1072135,342379056.0,1.25,-0.83,-0.02,0.05
2022-05-17,601988,2.39,2.39,2.4,2.38,1024450,327874688.0,0.84,0.42,0.01,0.05
2022-05-18,601988,2.39,2.38,2.39,2.37,907016,289519904.0,0.84,-0.42,-0.01,0.04
2022-05-19,601988,2.37,2.37,2.38,2.36,1053013,334949040.0,0.84,-0.42,-0.01,0.05
2022-05-20,601988,2.38,2.38,2.4,2.37,1386563,442944816.0,1.27,0.42,0.01,0.07
2022-05-23,601988,2.39,2.39,2.4,2.38,1027283,328278848.0,0.84,0.42,0.01,0.05
2022-05-24,601988,2.38,2.39,2.39,2.38,912249,291493152.0,0.42,0.0,0.0,0.04
2022-05-25,601988,2.38,2.39,2.4,2.38,1275209,408139552.0,0.84,0.0,0.0,0.06
2022-05-26,601988,2.39,2.4,2.4,2.39,1049467,336514656.0,0.42,0.42,0.01,0.05
2022-05-27,601988,2.4,2.41,2.41,2.39,1075850,345609072.0,0.83,0.42,0.01,0.05
