日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,4.64,-1.28,-537172512.0,-20.71,-510827520.0,-19.69,-26344992.0,-1.02,280181088.0,10.8,256991424.0,9.91,-537172512.0,-1.9509561799766815,-1.9999999999999964,,-2.436417613703679
2024-10-29,4.67,0.65,31388240.0,1.53,10383280.0,0.51,21004960.0,1.03,-57717552.0,-2.82,26329328.0,1.29,31388256.0,1.3308009212107443,1.999998980510354,,0.22266937070406712
2024-10-30,4.59,-1.71,-267493664.0,-14.6,-164854096.0,-9.0,-102639568.0,-5.6,153986240.0,8.41,113507424.0,6.2,-267493664.0,-1.6162915918636427,-1.9999999999999925,,-1.1751636632959102
2024-10-31,4.61,0.44,34340496.0,1.91,88747328.0,4.95,-54406832.0,-3.03,-77286096.0,-4.31,42945591.0,2.39,34340487.0,3.5843354230822766,2.0000005241625725,,0.2364765826484992
2024-11-01,4.66,1.08,251046816.0,11.57,246902336.0,11.38,4144480.0,0.19,-174215056.0,-8.03,-76831744.0,-3.54,251046832.0,1.9834910802618613,1.999999872533735,-97578120.2,1.2499848193407548
2024-11-04,4.66,0.0,-46152048.0,-2.57,36211472.0,2.02,-82363520.0,-4.59,16846992.0,0.94,29305050.0,1.63,-46152054.0,-0.21538751016368166,-1.9999997399898606,625971.4,-0.1399768769665808
2024-11-05,4.68,0.43,-80907872.0,-4.65,-87487040.0,-5.02,6579168.0,0.38,66550304.0,3.82,14357585.0,0.82,-80907855.0,-2.081317221918662,-2.0000004202311135,-21833250.8,-0.30252537357999065
2024-11-06,4.65,-0.64,-205207552.0,-13.28,-152325120.0,-9.85,-52882432.0,-3.42,120764904.0,7.81,84442646.0,5.46,-205207554.0,-1.7422978103427822,-1.9999999805075304,-9376028.8,-0.8838593846116848
2024-11-07,4.68,0.65,1156848.0,0.05,51998336.0,2.47,-50841488.0,-2.41,-47955296.0,-2.28,46798463.0,2.22,1156863.0,45.947691299621525,1.9999740678005953,-16012753.6,0.08128095952404102
2024-11-08,4.64,-0.85,-105345296.0,-4.76,-170104848.0,-7.68,64759552.0,2.92,17459248.0,0.79,87886053.0,3.97,-105345291.0,-2.6147361821801547,-2.000000094925914,-87291178.2,-0.4168161788152497
2024-11-11,4.57,-1.51,-383829600.0,-16.45,-334586304.0,-14.34,-49243296.0,-2.11,181581728.0,7.78,202247872.0,8.67,-383829600.0,-1.8717053192354058,-1.9999999999999947,-154826687.4,-1.7192521594555548
2024-11-12,4.53,-0.88,-239414416.0,-11.32,-203211456.0,-9.6,-36202960.0,-1.71,82770256.0,3.91,156644169.0,7.4,-239414407.0,-1.8487854492398952,-2.000000075183437,-186527997.8,-1.0438405206823484
2024-11-13,4.54,0.22,-37130032.0,-2.37,-64538944.0,-4.11,27408912.0,1.75,38792608.0,2.47,-1662565.0,-0.11,-37130021.0,-2.7381879476986364,-2.000000592512404,-152912491.2,-0.09778196681196882
2024-11-14,4.57,0.66,65145184.0,3.07,27237632.0,1.28,37907552.0,1.79,-77610048.0,-3.66,12464848.0,0.59,65145168.0,1.4181069576794796,2.0000004912106144,-140114830.2,0.3805461894806269
2024-11-15,4.58,0.22,70207344.0,2.9,109063168.0,4.5,-38855824.0,-1.6,-53941840.0,-2.23,-16265504.0,-0.67,70207344.0,2.553443867638654,1.9999999999999716,-105004303.2,0.4042213480071844
2024-11-18,4.68,2.18,391123136.0,11.58,396899904.0,11.75,-5776768.0,-0.17,-258442864.0,-7.65,-132680272.0,-3.93,391123136.0,2.014769691353666,1.999999999999995,49986244.0,1.9051040216391846
