报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20240930,,34553694732.07,,,6905639270.72,,,38680116668.71,323606993.4,38356509675.31,860042053.27,558954875.37,,,,,,,,,,,213679283.33,43078966443.49,,,,1123580683.78,11409328541.68,137384002552.42,,,,,,,,5834485803.27,22210354.07,,156779852.09,35700000.0,,,,,,4184949229.14,,,,,43899363522.44,,,,,904575282.12,2693181683.57,,1883450514.32,683861899.55,,908785060.47,16492228736.69,77699571937.73,215083574490.15,,36624586901.42,,,,55346762.34,,63443181807.6,897694562.1,62545487245.5,,365474214.39,,,2687230757.7,880906054.5,,36649898.38,,,,496797675.26,,,,,,,,,,,,,,2244235163.77,5620471364.82,112418230701.8,,17683962047.88,3313640293.85,,,762964035.03,,,,,261088.54,624676666.2,786777451.41,,23172281582.91,135590512284.71,,7222258800.0,555983336.63,,,6833524823.73,,-352937209.26,1810331.38,1443520185.47,,,48948524553.2,,,64652684821.15,14840377384.29,79493062205.44,215083574490.15,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T18:50:09
20240630,,38799495619.24,,,1547184811.73,,,25240996172.51,271719556.16,24969276616.35,928622749.74,557390827.17,,,,,,,,,,393043709.01,393043709.01,31199701682.65,,,,963821279.03,8273746980.65,107904003831.73,,,,,,,,5264769981.86,22888091.9,,168841598.3,35700000.0,,79024134198.38,35124354417.73,43899779780.65,490336713.23,3271554284.09,3271554284.09,,43409443067.42,,43409443067.42,,,,,906377335.55,2789101195.76,,1881768222.86,588175702.51,,870276152.71,15715502164.05,74924397797.01,182828401628.74,,33266352324.04,,,,86329619.49,,40186552562.15,731083243.13,39455469319.02,,327572164.19,,,1762908543.83,603195391.47,,2177246684.7,,,364961443.41,2542208128.11,,,,,,,,,,,,,,3497159732.27,2383676980.44,84655955445.99,,18680226463.3,3288202710.52,,,728497195.05,,,,,255584.35,651169591.32,790127527.67,,24138479072.21,108794434518.2,,7180084734.0,556487769.63,,,5617222866.58,,-552362528.8,3596323.65,1443520185.47,,,45269731375.96,,,59518280726.49,14515686384.05,74033967110.54,182828401628.74,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T17:50:11
20240331,,43113216138.87,,,1993789077.59,,,22969487023.51,224600874.88,22744886148.63,1039661473.1,659506411.42,,,,,,,,,,,246073381.04,27805814316.69,,,,428065293.72,3886167812.04,102141780927.98,,,,,,,,4679212743.84,22798038.45,,178070255.83,35700000.0,,,,,,2344490196.37,,,,,43300430066.33,,,,,697090688.16,2606502679.48,,1868995372.51,560530972.49,,871057044.23,11152526315.1,68317404372.79,170459185300.77,,29286953447.98,,,,132279026.94,,36408494561.07,443167070.12,35965327490.95,,337288421.51,,,1470638819.52,784677136.21,,8051566.64,,,,438878246.96,,,,,,,,,,,,,,3062486363.87,1682025202.94,73603721227.0,,18449217605.56,3258940347.86,,,567888687.13,,,,,256078.06,677784082.32,803055250.95,1757518.9,23758899570.78,97362620797.78,,7170515479.0,558218861.35,,,5243381285.69,0.0,74312033.98,5926680.11,1443520185.47,,,44497996578.24,,,58993871103.84,14102693399.15,73096564502.99,170459185300.77,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T21:10:05
20231231,,33619539457.51,,,1720764175.32,,,23765555238.13,261073349.06,23504481889.07,587585009.82,486702941.36,,,,,,,,,,322407052.71,322407052.71,29757930319.35,,,,1047566017.54,2920078401.07,94228128612.81,,,,,,,,4232941741.05,23353936.24,,249122251.32,35700000.0,,73461873051.89,28411632415.28,45050240636.61,489734356.99,2226217016.31,2226217016.31,,44560506279.62,,44560506279.62,,,,,648963968.09,2663069103.86,,1729242734.88,590266003.15,,872943835.4,9931644112.92,67763970982.84,161992099595.65,,20514182240.47,,,,117942421.18,,46401101195.46,492585900.03,45908515295.43,,243566923.42,,,2330318991.75,1021324275.18,,11894022.29,,,394783918.24,406677940.53,,,,,,,,,,,,,,2867295870.89,932701803.3,74835111662.18,,12038771289.92,2799499850.29,,,552488888.66,,,,,642733.24,595323601.05,883924973.73,1471770.36,16872123107.25,91707234769.43,,7148168213.0,527289020.28,,,5011944633.92,,148762176.88,3528369.8,1443520185.47,,,42026971911.25,,,56310184510.6,13974680315.62,70284864826.22,161992099595.65,定期报告,是,20241026,CNY,合并期末,2024-04-24T21:10:05
