日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,50.14,-2.62,-392586560.0,-11.08,-243816864.0,-6.88,-148769696.0,-4.2,149206256.0,4.21,243380304.0,6.87
2024-10-25,53.0,5.7,649943392.0,10.86,473082816.0,7.91,176860576.0,2.96,-461155840.0,-7.71,-188787568.0,-3.15
2024-10-28,53.44,0.83,-117624016.0,-3.21,-11846960.0,-0.32,-105777056.0,-2.88,54492864.0,1.49,63131152.0,1.72
2024-10-29,53.49,0.09,-112982480.0,-1.9,-264187088.0,-4.44,151204608.0,2.54,-66367776.0,-1.11,179350256.0,3.01
2024-10-30,52.14,-2.52,-394716160.0,-11.5,-227049888.0,-6.61,-167666272.0,-4.88,26791184.0,0.78,367924992.0,10.72
2024-10-31,52.0,-0.27,-51140608.0,-1.84,-43913568.0,-1.58,-7227040.0,-0.26,47128032.0,1.69,4012592.0,0.14
2024-11-01,51.15,-1.63,-172904752.0,-6.55,-100387184.0,-3.8,-72517568.0,-2.75,24195936.0,0.92,148708832.0,5.63
2024-11-04,51.96,1.58,-8264096.0,-0.39,16605712.0,0.78,-24869808.0,-1.18,42483344.0,2.01,-34219248.0,-1.62
2024-11-05,53.79,3.52,164645504.0,3.87,82155600.0,1.93,82489904.0,1.94,-57110688.0,-1.34,-107534816.0,-2.53
2024-11-06,54.9,2.06,-22837328.0,-0.4,-5128432.0,-0.09,-17708896.0,-0.31,99488416.0,1.76,-76651088.0,-1.35
2024-11-07,56.72,3.32,156436448.0,3.1,59892000.0,1.19,96544448.0,1.91,-14311392.0,-0.28,-142125072.0,-2.82
2024-11-08,56.12,-1.06,-136470272.0,-2.94,-59623312.0,-1.28,-76846960.0,-1.66,-28116480.0,-0.61,164586736.0,3.55
2024-11-11,57.43,2.33,83670320.0,2.27,72493952.0,1.96,11176368.0,0.3,-88914400.0,-2.41,5244080.0,0.14
2024-11-12,58.3,1.51,210877344.0,3.16,-38220192.0,-0.57,249097536.0,3.74,-110416384.0,-1.66,-100460960.0,-1.51
2024-11-13,56.56,-2.98,-388135504.0,-9.06,-109171056.0,-2.55,-278964448.0,-6.51,63241568.0,1.48,324893936.0,7.58
2024-11-14,54.4,-3.82,-479602464.0,-15.27,-415733408.0,-13.24,-63869056.0,-2.03,-11320992.0,-0.36,490923472.0,15.63
2024-11-15,52.87,-2.81,-238153824.0,-8.33,-130703072.0,-4.57,-107450752.0,-3.76,138356816.0,4.84,99796992.0,3.49
2024-11-18,51.62,-2.36,-205101488.0,-8.16,-92489232.0,-3.68,-112612256.0,-4.48,78160112.0,3.11,126941360.0,5.05
2024-11-19,52.08,0.89,-73599392.0,-3.38,-117916176.0,-5.41,44316784.0,2.03,20737488.0,0.95,52861936.0,2.42
2024-11-20,52.57,0.94,106793712.0,4.5,26574736.0,1.12,80218976.0,3.38,46888752.0,1.98,-153682464.0,-6.48
2024-11-21,52.17,-0.76,-136589415.0,-9.07,-127116615.0,-8.44,-9472800.0,-0.63,82572720.0,5.48,54016704.0,3.59
2024-11-22,49.63,-4.87,-565309120.0,-20.69,-350573696.0,-12.83,-214735424.0,-7.86,154357792.0,5.65,410951344.0,15.04
2024-11-25,49.1,-1.07,-85849262.0,-5.0,-75010478.0,-4.37,-10838784.0,-0.63,37022224.0,2.16,48827040.0,2.84
2024-11-26,49.0,-0.2,-22316855.0,-1.79,-11650279.0,-0.93,-10666576.0,-0.86,-2434592.0,-0.2,24751440.0,1.99
