datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率
2025-03-11 09:35:00,142.06,142.99,143.65,142.0,-1.43,-2.07,19069,272190133.0,1.14,0.16
2025-03-11 09:40:00,143.0,142.56,143.45,142.28,-0.3,-0.43,8411,120080861.0,0.82,0.07
2025-03-11 09:45:00,142.69,142.7,142.84,142.38,0.1,0.14,5185,73930688.0,0.32,0.04
2025-03-11 09:50:00,142.7,143.06,143.15,142.29,0.25,0.36,3756,53608282.0,0.6,0.03
2025-03-11 09:55:00,143.16,143.38,143.55,143.15,0.22,0.32,3173,45488223.0,0.28,0.03
2025-03-11 10:00:00,143.36,143.4,143.58,143.07,0.01,0.02,3241,46468353.0,0.36,0.03
2025-03-11 10:05:00,143.4,143.09,143.58,142.99,-0.22,-0.31,2578,36946664.0,0.41,0.02
2025-03-11 10:10:00,143.05,143.9,143.92,142.95,0.57,0.81,2401,34450105.0,0.68,0.02
2025-03-11 10:15:00,143.94,144.11,144.29,143.59,0.15,0.21,3270,47083830.0,0.49,0.03
2025-03-11 10:20:00,144.12,143.88,144.15,143.64,-0.16,-0.23,2070,29793554.0,0.35,0.02
2025-03-11 10:25:00,143.94,144.13,144.25,143.94,0.17,0.25,1839,26501191.0,0.22,0.02
2025-03-11 10:30:00,144.1,143.02,144.36,143.02,-0.77,-1.11,3361,48281750.0,0.93,0.03
2025-03-11 10:35:00,143.05,142.93,143.19,142.66,-0.06,-0.09,3843,54923216.0,0.37,0.03
2025-03-11 10:40:00,142.93,142.39,142.99,142.37,-0.38,-0.54,4772,68061083.0,0.43,0.04
2025-03-11 10:45:00,142.37,142.25,142.57,142.25,-0.1,-0.14,4246,60462932.0,0.22,0.03
2025-03-11 10:50:00,142.24,142.18,142.5,142.18,-0.05,-0.07,3610,51376403.0,0.22,0.03
2025-03-11 10:55:00,142.17,142.21,142.46,142.17,0.02,0.03,3063,43587167.0,0.2,0.03
2025-03-11 11:00:00,142.21,142.05,142.24,142.05,-0.11,-0.16,3961,56302863.0,0.13,0.03
2025-03-11 11:05:00,142.08,142.0,142.17,141.95,-0.04,-0.05,8204,116535118.0,0.15,0.07
2025-03-11 11:10:00,141.99,141.7,142.15,141.7,-0.21,-0.3,7571,107439722.0,0.32,0.06
2025-03-11 11:15:00,141.7,141.64,141.8,141.37,-0.04,-0.06,6370,90200864.0,0.3,0.05
2025-03-11 11:20:00,141.56,141.55,141.64,141.45,-0.06,-0.09,2867,40579864.0,0.13,0.02
2025-03-11 11:25:00,141.55,141.4,141.6,141.38,-0.11,-0.15,2566,36311174.0,0.16,0.02
2025-03-11 11:30:00,141.4,141.65,141.65,141.36,0.18,0.25,2631,37228766.0,0.21,0.02
2025-03-11 13:05:00,141.64,141.2,141.69,141.2,-0.32,-0.45,3661,51799391.0,0.35,0.03
2025-03-11 13:10:00,141.2,141.35,141.4,141.14,0.11,0.15,2594,36648938.0,0.18,0.02
2025-03-11 13:15:00,141.35,140.93,141.5,140.91,-0.3,-0.42,6965,98312621.0,0.42,0.06
2025-03-11 13:20:00,140.93,141.58,141.58,140.93,0.46,0.65,5566,78563011.0,0.46,0.05
2025-03-11 13:25:00,141.58,141.25,141.61,141.24,-0.23,-0.33,2195,31038883.0,0.26,0.02
2025-03-11 13:30:00,141.25,141.0,141.3,140.8,-0.18,-0.25,3692,52076014.0,0.35,0.03
2025-03-11 13:35:00,141.0,141.09,141.3,140.9,0.06,0.09,3239,45674762.0,0.28,0.03
2025-03-11 13:40:00,141.06,141.05,141.09,140.88,-0.03,-0.04,2516,35464496.0,0.15,0.02
2025-03-11 13:45:00,141.0,140.42,141.02,140.38,-0.45,-0.63,7572,106500464.0,0.45,0.06
2025-03-11 13:50:00,140.42,140.67,140.68,140.3,0.18,0.25,5088,71494308.0,0.27,0.04
2025-03-11 13:55:00,140.68,140.79,140.87,140.55,0.09,0.12,2749,38669815.0,0.23,0.02
2025-03-11 14:00:00,140.76,140.82,140.82,140.67,0.02,0.03,1992,28035432.0,0.11,0.02
2025-03-11 14:05:00,140.87,141.07,141.11,140.87,0.18,0.25,2439,34383974.0,0.17,0.02
2025-03-11 14:10:00,141.08,141.3,141.49,141.08,0.16,0.23,2642,37337217.0,0.29,0.02
2025-03-11 14:15:00,141.3,141.74,141.81,141.21,0.31,0.44,3059,43291859.0,0.42,0.03
2025-03-11 14:20:00,141.7,141.5,141.9,141.35,-0.17,-0.24,2860,40511144.0,0.39,0.02
2025-03-11 14:25:00,141.5,141.25,141.5,141.15,-0.18,-0.25,2270,32072432.0,0.25,0.02
2025-03-11 14:30:00,141.3,141.29,141.4,141.29,0.03,0.04,1326,18742615.0,0.08,0.01
2025-03-11 14:35:00,141.29,141.8,141.83,141.29,0.36,0.51,2643,37406855.0,0.38,0.02
2025-03-11 14:40:00,141.8,141.63,141.91,141.56,-0.12,-0.17,3493,49508056.0,0.25,0.03
2025-03-11 14:45:00,141.62,141.87,141.87,141.43,0.17,0.24,4609,65258431.0,0.31,0.04
2025-03-11 14:50:00,141.86,141.93,141.93,141.72,0.04,0.06,5482,77763705.0,0.15,0.05
2025-03-11 14:55:00,141.93,141.96,142.0,141.86,0.02,0.03,7108,100894372.0,0.1,0.06
2025-03-11 15:00:00,141.98,142.5,142.5,141.98,0.38,0.54,6157,87614180.0,0.37,0.05
2025-03-12 09:35:00,143.5,142.31,144.0,142.31,-0.13,-0.19,25173,360912667.0,1.19,0.21
2025-03-12 09:40:00,142.11,142.29,142.66,141.32,-0.01,-0.02,10358,147001319.0,0.94,0.09
2025-03-12 09:45:00,142.29,142.08,142.71,142.08,-0.15,-0.21,4044,57561494.0,0.44,0.03
2025-03-12 09:50:00,142.09,143.0,143.0,142.03,0.65,0.92,4485,63878806.0,0.68,0.04
2025-03-12 09:55:00,143.0,143.32,143.6,142.89,0.22,0.32,5618,80431380.0,0.5,0.05
2025-03-12 10:00:00,143.33,143.16,143.85,143.15,-0.11,-0.16,5880,84420745.0,0.49,0.05
2025-03-12 10:05:00,143.15,142.52,143.36,142.52,-0.45,-0.64,4558,65143579.0,0.59,0.04
2025-03-12 10:10:00,142.5,142.06,142.57,142.06,-0.32,-0.46,4338,61727465.0,0.36,0.04
2025-03-12 10:15:00,142.03,143.07,143.09,142.01,0.71,1.01,4526,64483389.0,0.76,0.04
2025-03-12 10:20:00,142.99,142.43,143.0,142.3,-0.45,-0.64,2256,32178802.0,0.49,0.02
2025-03-12 10:25:00,142.51,142.1,142.58,142.1,-0.23,-0.33,1944,27671185.0,0.34,0.02
2025-03-12 10:30:00,142.19,141.95,142.25,141.75,-0.11,-0.15,4240,60190929.0,0.35,0.03
2025-03-12 10:35:00,141.95,141.78,142.2,141.7,-0.12,-0.17,4266,60521695.0,0.35,0.04
2025-03-12 10:40:00,141.88,142.06,142.07,141.72,0.2,0.28,3358,47632293.0,0.25,0.03
2025-03-12 10:45:00,142.04,141.93,142.18,141.89,-0.09,-0.13,1705,24211260.0,0.2,0.01
2025-03-12 10:50:00,141.89,141.8,141.94,141.68,-0.09,-0.13,2579,36559774.0,0.18,0.02
2025-03-12 10:55:00,141.78,142.22,142.23,141.78,0.3,0.42,1825,25925368.0,0.32,0.02
2025-03-12 11:00:00,142.22,141.83,142.22,141.81,-0.27,-0.39,1383,19631181.0,0.29,0.01
2025-03-12 11:05:00,141.83,141.84,141.98,141.81,0.01,0.01,1442,20454859.0,0.12,0.01
2025-03-12 11:10:00,141.83,141.83,141.91,141.8,-0.01,-0.01,1674,23743066.0,0.08,0.01
2025-03-12 11:15:00,141.83,141.66,141.89,141.61,-0.12,-0.17,2503,35470097.0,0.2,0.02
2025-03-12 11:20:00,141.66,141.67,141.81,141.6,0.01,0.01,2255,31939637.0,0.15,0.02
2025-03-12 11:25:00,141.58,141.68,141.84,141.58,0.01,0.01,1544,21876800.0,0.18,0.01
2025-03-12 11:30:00,141.62,141.69,141.8,141.61,0.01,0.01,1744,24713517.0,0.13,0.01
2025-03-12 13:05:00,141.69,141.61,141.76,141.58,-0.06,-0.08,2620,37117337.0,0.13,0.02
2025-03-12 13:10:00,141.6,141.73,141.81,141.57,0.08,0.12,2718,38513670.0,0.17,0.02
2025-03-12 13:15:00,141.72,142.0,142.13,141.71,0.19,0.27,2664,37811721.0,0.3,0.02
2025-03-12 13:20:00,142.0,142.18,142.25,141.9,0.13,0.18,2048,29092534.0,0.25,0.02
2025-03-12 13:25:00,142.19,142.24,142.5,142.19,0.04,0.06,3104,44184894.0,0.22,0.03
2025-03-12 13:30:00,142.24,142.4,142.59,142.17,0.11,0.16,3012,42891776.0,0.3,0.02
2025-03-12 13:35:00,142.43,142.68,142.8,142.41,0.2,0.28,3893,55522910.0,0.27,0.03
2025-03-12 13:40:00,142.67,142.33,142.88,142.3,-0.25,-0.35,4429,63193320.0,0.41,0.04
2025-03-12 13:45:00,142.33,142.2,142.35,142.01,-0.09,-0.13,2145,30499708.0,0.24,0.02
2025-03-12 13:50:00,142.19,142.0,142.2,141.89,-0.14,-0.2,3996,56736075.0,0.22,0.03
2025-03-12 13:55:00,141.99,142.03,142.09,141.95,0.02,0.03,1850,26273673.0,0.1,0.02
2025-03-12 14:00:00,142.01,142.25,142.25,141.98,0.15,0.22,1327,18856907.0,0.19,0.01
2025-03-12 14:05:00,142.25,141.95,142.26,141.93,-0.21,-0.3,1708,24262228.0,0.23,0.01
2025-03-12 14:10:00,141.94,141.97,142.06,141.91,0.01,0.02,1989,28238052.0,0.11,0.02
2025-03-12 14:15:00,141.91,141.91,141.99,141.91,-0.04,-0.06,1494,21205861.0,0.06,0.01
2025-03-12 14:20:00,141.92,141.83,141.92,141.71,-0.06,-0.08,3469,49200525.0,0.15,0.03
2025-03-12 14:25:00,141.85,141.55,141.85,141.55,-0.2,-0.28,2766,39186963.0,0.21,0.02
2025-03-12 14:30:00,141.54,141.43,141.72,141.38,-0.08,-0.12,4489,63531051.0,0.24,0.04
2025-03-12 14:35:00,141.42,141.65,141.65,141.39,0.16,0.22,2482,35109934.0,0.18,0.02
2025-03-12 14:40:00,141.68,141.55,141.69,141.55,-0.07,-0.1,2274,32200174.0,0.1,0.02
