日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,17.82,2.12,103391002.0,7.19,67081242.0,4.67,36309760.0,2.53,-8949936.0,-0.62,-94441056.0,-6.57,103391012.0,1.6488110591276381,1.9999998065595683,,0.940029603297474
2024-10-29,17.66,-0.9,-112950567.0,-10.92,-71661490.0,-6.93,-41289077.0,-3.99,14813056.0,1.43,98137504.0,9.49,-112950574.0,-1.6344499232026777,-1.9999998760519624,,-0.8315168483637715
2024-10-30,17.51,-0.85,-47046794.0,-5.23,14469267.0,1.61,-61516061.0,-6.84,-14860664.0,-1.65,61907473.0,6.89,-47046779.0,-0.6924496786485491,-2.000000637663165,,-0.2918534561241485
2024-10-31,18.25,4.23,197633888.0,7.11,24039616.0,0.86,173594272.0,6.24,-97042224.0,-3.49,-100591664.0,-3.62,197633888.0,1.1216371151894702,1.9999999999999898,,1.7117519321341996
2024-11-01,18.74,2.68,454616592.0,16.69,284031984.0,10.43,170584608.0,6.26,-181449376.0,-6.66,-273167216.0,-10.03,454616592.0,1.624772586390772,1.9999999999999956,119128827.8,3.8160944481843138
2024-11-04,18.81,0.37,-28536274.0,-1.91,-667458.0,-0.04,-27868816.0,-1.87,15392336.0,1.03,13143952.0,0.88,-28536260.0,-1.023390311133939,-2.0000009812076986,92743373.4,-0.1402772157019392
2024-11-05,18.84,0.16,-112533402.0,-5.94,-43531706.0,-2.3,-69001696.0,-3.64,-46943664.0,-2.48,159477056.0,8.42,-112533412.0,-1.386833521052384,-1.999999822274988,92826805.8,-0.8281008529717996
2024-11-06,18.54,-1.59,-370412421.0,-18.5,-195141525.0,-9.75,-175270896.0,-8.76,80889840.0,4.04,289522560.0,14.46,-370412442.0,-1.5268222172731403,-1.9999998866128745,28153673.2,-2.9397830727478156
2024-11-07,18.84,1.62,-36714406.0,-2.39,-29366838.0,-1.91,-7347568.0,-0.48,-1500048.0,-0.1,38214448.0,2.48,-36714412.0,-1.799872050245506,-1.999999673152821,-18715986.8,-0.20724527498549422
2024-11-08,18.5,-1.8,-276197190.0,-14.7,-91717830.0,-4.88,-184479360.0,-9.82,41322448.0,2.2,234874720.0,12.5,-276197212.0,-1.3320736199176357,-1.999999840693533,-164878747.6,-2.168287127446998
