日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,600519,1606.64,1564.64,1633.14,1558.64,53658,9352986880.0,4.57,-3.99,-65.0,0.43,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,600519,1559.97,1589.12,1605.62,1556.64,44564,7692845312.0,3.13,1.56,24.48,0.35,,,,,,,,,1.9528205128206082,0.39056410256412166,1.5622564102564866,,
2022-04-27,600519,1623.76,1651.56,1666.64,1623.76,57402,10289893120.0,2.7,3.93,62.44,0.46,,,,,,,,,8.44152239024038,2.0007557600993735,6.440766630141006,,
2022-04-28,600519,1649.64,1691.64,1701.64,1643.14,44010,8038681856.0,3.54,2.43,40.08,0.35,,,,,,,,,16.626328449298853,4.92587029793927,11.700458151359584,,
2022-04-29,600519,1692.64,1685.02,1705.64,1667.62,34885,6384066560.0,2.25,-0.39,-6.62,0.28,1636.396,,,,,,,,22.321360792443556,8.404968396840127,13.91639239560343,,
2022-05-05,600519,1686.64,1693.64,1726.64,1685.62,33661,6235017472.0,2.43,0.51,8.62,0.27,1662.196,,,,,95.34589426321702,,,27.21654156507907,12.167283030487916,15.049258534591154,,
2022-05-06,600519,1671.63,1649.64,1675.64,1637.64,28596,5138176768.0,2.24,-2.6,-44.0,0.23,1674.3,,,,,72.82001718213056,,,27.23166562836809,15.180159550063951,12.05150607830414,,
2022-05-09,600519,1636.64,1608.64,1636.64,1594.64,30352,5324616192.0,2.55,-2.49,-41.0,0.24,1665.716,,,,,54.81357269678442,,,23.662527323214363,16.876633104694033,6.78589421852033,,
2022-05-10,600519,1576.64,1622.83,1641.6,1561.65,40119,7018451200.0,4.97,0.88,14.19,0.32,1651.9540000000002,,,,,40.70286712834122,,,21.728501274182463,17.84700673859172,3.8814945355907433,,
2022-05-11,600519,1611.64,1624.64,1645.12,1608.64,30313,5372950016.0,2.25,0.11,1.81,0.24,1639.878,1638.1370000000002,,,,21.180316586373095,,,20.110007916403447,18.299606974154067,1.8104009422493803,,
2022-05-12,600519,1609.64,1619.31,1634.64,1606.64,22038,3888480080.0,1.72,-0.33,-5.33,0.18,1625.0120000000002,1643.604,,,,21.41800782949113,,,18.18759850029278,18.27720527938181,-0.08960677908903136,,
2022-05-13,600519,1636.64,1634.88,1654.58,1622.64,20731,3690141232.0,1.97,0.96,15.57,0.17,1622.06,1648.1799999999998,,,,25.89827727645617,63.295979404861036,,17.716222479120233,18.165008719329496,-0.4487862402092624,,
