日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,002594,225.66,223.16,232.1,222.28,161889,3741670656.0,4.25,-3.42,-7.9,1.39
2022-04-26,002594,224.65,227.47,231.51,224.09,158176,3670084736.0,3.32,1.93,4.31,1.36
2022-04-27,002594,222.27,230.67,231.47,214.47,254342,5794106624.0,7.47,1.41,3.2,2.18
2022-04-28,002594,230.26,227.64,231.16,225.66,146372,3405250080.0,2.38,-1.31,-3.03,1.26
2022-04-29,002594,229.46,238.66,239.49,226.41,248163,5912448256.0,5.75,4.84,11.02,2.13
2022-05-05,002594,241.86,244.46,248.05,237.43,253259,6282897408.0,4.45,2.43,5.8,2.17
2022-05-06,002594,236.68,237.74,241.66,235.76,145489,3530097264.0,2.41,-2.75,-6.72,1.25
2022-05-09,002594,226.66,228.39,232.55,226.66,175116,4086613984.0,2.48,-3.93,-9.35,1.5
2022-05-10,002594,219.76,228.99,229.32,217.94,209697,4792958464.0,4.98,0.26,0.6,1.8
2022-05-11,002594,227.66,248.36,252.32,227.16,459526,11482476032.0,10.99,8.46,19.37,3.95
2022-05-12,002594,245.65,249.75,253.36,244.37,241156,6107994880.0,3.62,0.56,1.39,2.07
2022-05-13,002594,255.46,265.74,267.16,251.57,367121,9733352448.0,6.24,6.4,15.99,3.15
2022-05-16,002594,266.77,262.78,268.66,260.96,202369,5441551616.0,2.9,-1.11,-2.96,1.74
2022-05-17,002594,264.64,278.16,280.66,264.16,293489,8193618944.0,6.28,5.85,15.38,2.52
2022-05-18,002594,278.16,277.08,283.66,274.66,205303,5812001024.0,3.24,-0.39,-1.08,1.76
2022-05-19,002594,270.97,280.17,281.01,269.96,173637,4879756544.0,3.99,1.12,3.09,1.49
2022-05-20,002594,282.67,283.36,287.27,276.86,178683,5125699584.0,3.72,1.14,3.19,1.53
2022-05-23,002594,288.36,290.86,293.66,283.47,255588,7496178176.0,3.6,2.65,7.5,2.19
2022-05-24,002594,285.66,276.66,288.62,276.66,290497,8303003904.0,4.11,-4.88,-14.2,2.49
2022-05-25,002594,276.92,282.86,284.31,273.69,230858,6563212032.0,3.84,2.24,6.2,1.98
2022-05-26,002594,283.03,282.3,286.88,278.16,143095,4106312144.0,3.08,-0.2,-0.56,1.23
2022-05-27,002594,288.61,284.54,293.27,282.31,153187,4467796224.0,3.88,0.79,2.24,1.32
2022-05-30,002594,287.66,293.78,295.36,286.74,218524,6485732096.0,3.03,3.25,9.24,1.88
2022-05-31,002594,295.66,291.57,296.62,289.17,177011,5242211072.0,2.54,-0.75,-2.21,1.52
2022-06-01,002594,293.66,295.64,300.46,288.78,216912,6501902080.0,4.01,1.4,4.07,1.86
2022-06-02,002594,291.66,296.68,300.66,290.88,177728,5355773696.0,3.31,0.35,1.04,1.53
2022-06-06,002594,299.66,313.89,316.13,298.21,294757,9260502528.0,6.04,5.8,17.21,2.53
2022-06-07,002594,313.66,310.55,315.53,306.77,200221,6296538112.0,2.79,-1.06,-3.34,1.72
2022-06-08,002594,314.26,323.07,323.72,308.67,290513,9321932800.0,4.85,4.03,12.52,2.49
2022-06-09,002594,329.69,318.07,330.46,316.66,307542,10050640384.0,4.27,-1.55,-5.0,2.64
2022-06-10,002594,317.16,344.46,345.66,316.72,438249,14790622464.0,9.1,8.3,26.39,3.76
2022-06-13,002594,341.66,344.46,354.52,336.26,360681,12573534208.0,5.3,0.0,0.0,3.1
2022-06-14,002594,337.66,339.25,340.45,322.89,404789,13634616576.0,5.1,-1.51,-5.21,3.48
2022-06-15,002594,339.63,330.66,341.89,328.18,303948,10285857792.0,4.04,-2.53,-8.59,2.61
2022-06-16,002594,331.16,331.66,338.36,329.07,190172,6410739456.0,2.81,0.3,1.0,1.63
2022-06-17,002594,325.76,333.66,336.86,322.73,262148,8830738944.0,4.26,0.6,2.0,2.25
2022-06-20,002594,333.74,337.84,344.32,330.68,245416,8405361664.0,4.09,1.25,4.18,2.11
2022-06-21,002594,335.42,336.66,337.46,327.86,197827,6666969600.0,2.84,-0.35,-1.18,1.7
2022-06-22,002594,338.08,335.54,343.29,333.66,186788,6412052224.0,2.86,-0.33,-1.12,1.6
2022-06-23,002594,340.36,349.16,349.71,333.66,323142,11251776000.0,4.78,4.06,13.62,2.77
2022-06-24,002594,348.65,346.71,351.94,341.67,235984,8273168128.0,2.94,-0.7,-2.45,2.03
2022-06-27,002594,347.73,345.35,352.66,343.99,217155,7630684928.0,2.5,-0.39,-1.36,1.86
2022-06-28,002594,342.66,348.56,354.46,338.37,269635,9447959040.0,4.66,0.93,3.21,2.31
2022-06-29,002594,345.65,327.27,345.66,327.15,361146,12246017280.0,5.31,-6.11,-21.29,3.1
2022-06-30,002594,326.66,329.15,335.01,325.66,220145,7372602880.0,2.86,0.57,1.88,1.89
2022-07-01,002594,327.84,324.86,328.66,315.76,234113,7658689280.0,3.92,-1.3,-4.29,2.01
2022-07-04,002594,327.66,331.82,333.87,325.86,209512,7020823808.0,2.47,2.14,6.96,1.8
