日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,48.59,1.23,79122208.0,2.86,109778208.0,3.96,-30656000.0,-1.11,-11527488.0,-0.42,-67594720.0,-2.44,79122208.0,2.387451270318412,1.9999999999999747,,0.520658145402426
2024-10-29,48.18,-0.84,-12931303.0,-0.67,-44823575.0,-2.33,31892272.0,1.66,-1800016.0,-0.09,14731344.0,0.76,-12931278.0,-4.466293122767566,-2.0000038665936963,,0.03782763841131936
2024-10-30,47.2,-2.03,-17263472.0,-0.76,-58512960.0,-2.59,41249488.0,1.83,-51407136.0,-2.28,68670592.0,3.04,-17263488.0,-4.3894045050453085,-1.9999981463767926,,0.015104727616915085
2024-10-31,46.6,-1.27,-108663181.0,-5.08,-35549341.0,-1.66,-73113840.0,-3.42,-7543712.0,-0.35,116206896.0,5.43,-108663178.0,-1.3271517054286657,-2.000000055216478,,-0.46429654852302366
2024-11-01,47.56,2.06,245384544.0,8.28,120094640.0,4.05,125289904.0,4.23,-56786512.0,-1.92,-188598016.0,-6.37,245384560.0,1.4894139386764942,1.9999998695924388,37129764.8,1.3927221942282775
2024-11-04,47.99,0.9,97160655.0,5.0,16758431.0,0.86,80402224.0,4.14,4742528.0,0.24,-101903184.0,-5.25,97160654.0,1.1724816714387167,2.0000000205844435,40737454.0,0.6152717489275733
2024-11-05,48.68,1.44,9197056.0,0.37,16627072.0,0.67,-7430016.0,-0.3,13082016.0,0.53,-22279088.0,-0.89,9197040.0,2.807873837669206,2.000003479380105,45163117.6,0.1538930636663763
2024-11-06,48.75,0.14,8483264.0,0.32,36005568.0,1.37,-27522304.0,-1.05,-34720576.0,-1.32,26237312.0,1.0,8483264.0,5.244305965250493,1.9999999999997642,50312468.0,0.1501492312170752
2024-11-07,50.0,2.56,186569856.0,6.47,40759792.0,1.41,145810064.0,5.06,-37268336.0,-1.29,-149301536.0,-5.18,186569840.0,1.2184694375039329,2.000000171517529,109359071.6,1.0842326159396294
2024-11-08,49.5,-1.0,-86417968.0,-2.67,-120452736.0,-3.72,34034768.0,1.05,54369760.0,1.68,32048224.0,0.99,-86417952.0,-2.3938394652073867,-2.0000003702934084,42998569.2,-0.347617928142349
2024-11-11,49.43,-0.14,-57375648.0,-2.0,-128882800.0,-4.49,71507152.0,2.49,45836128.0,1.6,11539504.0,0.4,-57375664.0,-3.246297036318338,-1.999999442272215,12091305.6,-0.19528798118931637
2024-11-12,49.29,-0.28,-25290016.0,-0.66,-69906832.0,-1.82,44616816.0,1.16,670608.0,0.02,24619408.0,0.64,-25290016.0,-3.764206713036332,-1.999999999999921,5193894.4,-0.026995281323738324
2024-11-13,49.35,0.12,-29562679.0,-1.46,-31206503.0,-1.54,1643824.0,0.08,56102768.0,2.77,-26540096.0,-1.31,-29562686.0,-2.05560421674803,-1.9999995264299733,-2415295.6,-0.04940589836767832
2024-11-14,48.45,-1.82,-201640942.0,-10.55,-105861998.0,-5.54,-95778944.0,-5.01,88233792.0,4.61,113407168.0,5.93,-201640924.0,-1.5250026328980641,-2.0000001785351764,-80057448.4,-0.9519748993469168
2024-11-15,47.7,-1.55,-90570911.0,-5.68,-59308895.0,-3.72,-31262016.0,-1.96,-4330080.0,-0.27,94900992.0,5.96,-90570910.0,-1.6548338313040947,-2.0000000220821232,-80888040.0,-0.3694006427768906
2024-11-18,47.2,-1.05,-77790150.0,-5.39,-58084278.0,-4.02,-19705872.0,-1.36,42005984.0,2.91,35784160.0,2.48,-77790156.0,-1.746678949968917,-1.9999998457388104,-84970938.4,-0.30236420340132353
2024-11-19,47.43,0.49,-113780859.0,-9.24,-47513770.0,-3.86,-66267089.0,-5.38,42954288.0,3.49,70826576.0,5.75,-113780854.0,-1.4175902476527253,-2.0000000878882314,-102669106.0,-0.49113931358350404
2024-11-20,50.46,6.39,580237216.0,10.63,376918320.0,6.9,203318896.0,3.72,-381016672.0,-6.98,-199220560.0,-3.65,580237200.0,1.6495935386424696,2.0000000551498562,19290871.2,3.1490605684046833
2024-11-21,50.19,-0.54,-306627216.0,-12.49,-322344704.0,-13.13,15717488.0,0.64,89455504.0,3.64,217171696.0,8.85,-306627232.0,-2.0512591653959746,-1.9999998956387472,-1706390.4,-1.5026394588483838
