日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,190.29,-3.19,-90762407.0,-9.6,-58326442.0,-6.17,-32435965.0,-3.43,40554549.0,4.29,50207856.0,5.31
2024-10-25,192.54,1.18,46590063.0,4.67,3244572.0,0.33,43345491.0,4.35,-17335664.0,-1.74,-29254400.0,-2.93
2024-10-28,202.01,4.92,-30847696.0,-1.36,-129098800.0,-5.68,98251104.0,4.32,75173616.0,3.31,-44325920.0,-1.95
2024-10-29,200.88,-0.56,27312559.0,1.78,8433695.0,0.55,18878864.0,1.23,12250336.0,0.8,-39562896.0,-2.58
2024-10-30,194.64,-3.11,-79775240.0,-6.36,-63688248.0,-5.08,-16086992.0,-1.28,54588624.0,4.36,25186608.0,2.01
2024-10-31,198.44,1.95,43592720.0,3.34,59387552.0,4.56,-15794832.0,-1.21,35877904.0,2.75,-79470624.0,-6.1
2024-11-01,206.3,3.96,46087344.0,2.04,31465232.0,1.39,14622112.0,0.65,30653824.0,1.36,-76741184.0,-3.4
2024-11-04,207.44,0.55,-6782899.0,-0.48,-23692803.0,-1.67,16909904.0,1.19,16312016.0,1.15,-9529104.0,-0.67
2024-11-05,215.33,3.8,-92431056.0,-4.47,-32628208.0,-1.58,-59802848.0,-2.89,92030160.0,4.45,400912.0,0.02
2024-11-06,211.4,-1.83,-85787567.0,-5.58,-53241343.0,-3.46,-32546224.0,-2.12,19450960.0,1.27,66336624.0,4.31
2024-11-07,230.94,9.24,153286480.0,5.14,27702736.0,0.93,125583744.0,4.21,-12711328.0,-0.43,-140575120.0,-4.71
2024-11-08,223.64,-3.16,-174996704.0,-6.81,-73618416.0,-2.87,-101378288.0,-3.95,111714448.0,4.35,63282272.0,2.46
2024-11-11,223.54,-0.04,-23914758.0,-1.26,-94243286.0,-4.95,70328528.0,3.69,9424640.0,0.5,14490128.0,0.76
2024-11-12,219.54,-1.79,27376783.0,1.83,12884943.0,0.86,14491840.0,0.97,-40173200.0,-2.68,12796416.0,0.85
2024-11-13,220.57,0.47,28777461.0,3.33,4522458.0,0.52,24255003.0,2.81,-18408992.0,-2.13,-10368454.0,-1.2
2024-11-14,218.75,-0.83,-22492648.0,-2.04,-78182264.0,-7.08,55689616.0,5.04,-4551824.0,-0.41,27044476.0,2.45
2024-11-15,214.36,-2.01,-61022300.0,-4.17,-48407868.0,-3.31,-12614432.0,-0.86,-41005328.0,-2.8,102027620.0,6.97
2024-11-18,210.46,-1.82,-57937578.0,-4.73,-52478442.0,-4.28,-5459136.0,-0.45,-38586208.0,-3.15,96523803.0,7.88
2024-11-19,206.61,-1.83,4352396.0,0.23,16227708.0,0.85,-11875312.0,-0.62,-104395952.0,-5.47,100043568.0,5.24
2024-11-20,207.54,0.45,14918072.0,1.68,6203667.0,0.7,8714405.0,0.98,-10010960.0,-1.13,-4907118.0,-0.55
2024-11-21,206.02,-0.73,-71711852.0,-7.56,-15293006.0,-1.61,-56418846.0,-5.95,-32967408.0,-3.48,104679264.0,11.04
2024-11-22,196.94,-4.41,48708793.0,3.5,41345001.0,2.97,7363792.0,0.53,-125015856.0,-8.97,76307072.0,5.48
2024-11-25,195.28,-0.84,-11074383.0,-0.99,-34584522.0,-3.1,23510139.0,2.11,8901008.0,0.8,2173392.0,0.19
2024-11-26,198.54,1.67,172826.0,0.02,-12403370.0,-1.15,12576196.0,1.16,-17952608.0,-1.66,17779792.0,1.65
2024-11-27,199.94,0.71,27347000.0,2.87,40199426.0,4.22,-12852426.0,-1.35,2211120.0,0.23,-29558132.0,-3.11
2024-11-28,198.27,-0.84,12694064.0,1.69,-9185920.0,-1.22,21879984.0,2.91,14642864.0,1.95,-27336937.0,-3.64
2024-11-29,201.23,1.49,133184461.0,11.37,87589085.0,7.48,45595376.0,3.89,-54047168.0,-4.61,-79137300.0,-6.76
2024-12-02,199.01,-1.1,49389050.0,3.7,63603866.0,4.77,-14214816.0,-1.07,-81981648.0,-6.15,32592621.0,2.44
