日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,300274,43.79,41.15,44.39,41.15,476471,2904440576.0,7.1,-9.78,-4.46,4.24
2022-04-26,300274,41.57,40.22,42.15,39.85,401682,2362220128.0,5.59,-2.26,-0.93,3.57
2022-04-27,300274,39.56,43.22,43.69,39.08,538710,3224786208.0,11.46,7.46,3.0,4.79
2022-04-28,300274,43.3,42.62,44.13,41.7,411719,2514226224.0,5.62,-1.39,-0.6,3.66
2022-04-29,300274,43.67,44.22,45.15,41.75,472957,2928792032.0,7.98,3.75,1.6,4.2
2022-05-05,300274,44.07,44.52,45.7,43.6,379488,2421308064.0,4.75,0.68,0.3,3.37
2022-05-06,300274,43.46,43.62,44.9,43.05,207903,1308111776.0,4.16,-2.02,-0.9,1.84
2022-05-09,300274,43.67,44.65,46.09,43.67,220827,1416846192.0,5.55,2.36,1.03,1.96
2022-05-10,300274,43.62,47.19,48.86,43.49,413316,2768273616.0,12.03,5.69,2.54,3.66
2022-05-11,300274,47.43,50.43,52.27,47.2,585355,4180848672.0,10.74,6.87,3.24,5.19
2022-05-12,300274,49.79,50.39,51.57,49.65,255515,1836547216.0,3.81,-0.08,-0.04,2.26
2022-05-13,300274,51.2,50.15,51.21,49.22,238325,1693921104.0,3.95,-0.48,-0.24,2.11
2022-05-16,300274,51.77,51.22,53.47,51.1,284849,2105658368.0,4.73,2.13,1.07,2.52
2022-05-17,300274,51.07,52.46,53.0,50.78,271949,2018866160.0,4.33,2.42,1.24,2.41
2022-05-18,300274,53.22,54.08,54.87,51.71,300282,2285010768.0,6.02,3.09,1.62,2.66
2022-05-19,300274,53.42,57.87,58.15,53.02,413209,3299904304.0,9.49,7.01,3.79,3.66
2022-05-20,300274,58.36,59.92,60.7,57.29,321181,2682015232.0,5.89,3.54,2.05,2.85
2022-05-23,300274,59.8,57.9,60.19,55.99,360423,2949037184.0,7.01,-3.37,-2.02,3.19
2022-05-24,300274,57.63,54.51,58.13,54.22,373064,2971577312.0,6.75,-5.85,-3.39,3.31
2022-05-25,300274,54.8,55.64,55.92,53.86,265791,2083263840.0,3.78,2.07,1.13,2.35
2022-05-26,300274,55.65,55.15,56.63,54.36,206450,1630907232.0,4.08,-0.88,-0.49,1.83
2022-05-27,300274,55.52,54.6,56.37,54.22,194204,1521717376.0,3.9,-1.0,-0.55,1.72
2022-05-30,300274,55.02,53.59,55.27,52.72,346675,2643814720.0,4.67,-1.85,-1.01,3.07
2022-05-31,300274,55.22,56.19,56.65,53.29,406670,3201698928.0,6.27,4.85,2.6,3.6
2022-06-01,300274,55.9,56.79,57.79,54.9,284083,2284536752.0,5.14,1.07,0.6,2.52
2022-06-02,300274,55.97,59.79,59.79,55.97,335996,2784214208.0,6.73,5.28,3.0,2.98
2022-06-06,300274,60.25,64.86,65.15,60.22,563048,5053578496.0,8.25,8.48,5.07,4.99
2022-06-07,300274,66.37,67.0,69.79,66.13,490548,4704049408.0,5.64,3.3,2.14,4.35
2022-06-08,300274,66.77,65.43,67.4,64.41,361854,3379155856.0,4.46,-2.34,-1.57,3.21
2022-06-09,300274,65.43,64.62,66.75,63.86,236724,2190767664.0,4.42,-1.24,-0.81,2.1
2022-06-10,300274,63.36,65.54,65.85,62.63,330435,3019339648.0,4.98,1.42,0.92,2.93
2022-06-13,300274,64.31,63.28,64.32,62.27,339533,3052692064.0,3.13,-3.45,-2.26,3.01
