报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,资产负债率,权益乘数
2024-09-30,,11983827099.91,,,,,,6865461860.07,333890400.88,6531571459.19,359335894.14,1638743898.86,,,,,,,,,,98135284.3,153441745.49,23228640377.21,,,,,1433421086.74,46014325140.63,,,,,,,,5737024.14,53888982.37,,30718286.89,95995286.97,,7040456055.64,1488610609.32,5551845446.32,160205.1,568075925.13,695087872.14,,5551685241.22,,5735526661.98,,,,351453178.21,233224581.31,4687349163.75,5217657666.67,27114305.49,113691497.08,,475877093.64,171276064.4,17416132539.82,63430457680.45,,4000000.0,,,,,,11582306227.27,1130451557.22,10451854670.05,50714285.7,7782918820.48,,,973407656.23,294071595.86,,194150895.76,,,94353935.33,319431460.3,,,,,,,,,,,,,,41743070.78,1064647795.52,22113240912.14,,5776626816.35,,,,185221950.2,,,,,,5472201098.36,944131.87,,11434993996.78,33548234908.92,,533121537.0,,,,15542823751.0,44712349.5,4693158.81,,127953713.58,,,12824151993.08,,,29032744153.47,849478618.06,29882222771.53,63430457680.45,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:35:49,0.5288978849550372,2.1847902955762715
2024-06-30,,11960451038.45,,,,,,5855802765.73,196421317.81,5659381447.92,717123442.61,1324086538.78,,,,,,,,,,98135284.3,98135284.3,21130401396.25,,,,,1376236353.72,42849958417.45,,,,,,,,4865263.34,54386681.1,,30718286.89,92382126.53,,7040456055.64,1488610609.32,5551845446.32,160205.1,695087872.14,695087872.14,,5551685241.22,,5551685241.22,,,,387721597.61,243598533.71,4833260114.59,4946623698.59,27424086.65,117534151.88,,463711253.65,109950252.14,17171227562.43,60021185979.88,,4000000.0,,,,,,10641280421.81,863146511.83,9778133909.98,51428571.42,8984771603.73,,,796797859.91,100328675.95,,608284594.18,,,94353935.33,702638529.51,,,,,,,,,,,,,,55220986.83,1190461315.67,22526927964.83,,5810960149.34,,,,184754457.8,,,,,,3609079159.9,4194998.48,,9608988765.52,32135916730.35,,531019664.0,,,,15224099622.96,44712349.5,7958543.93,,127953713.58,,,11142296572.27,,,27033328116.74,851941132.79,27885269249.53,60021185979.88,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T19:35:07,0.5354095592366742,2.2202662476734685
2024-03-31,,12603744188.0,,,,,,5620236914.55,731279601.33,4888957313.22,667845633.07,1420637650.99,,,,,,,,,,98135284.3,102041598.83,17897989312.08,,,,,1333302488.33,39980911646.2,,,,,,,,4242444.73,54884379.83,,30718286.89,85565800.58,,7040456055.64,1488610609.32,5551845446.32,160205.1,2162941937.36,695087872.14,,5551685241.22,,3366189030.65,,,,335113860.35,320140183.07,2466734864.66,7049547886.88,27341582.12,117135093.51,,457989691.84,132197990.23,16275629172.35,56256540818.55,,4000000.0,,,,,,8560644979.01,1547497819.5,7013147159.51,52182203.12,9251029540.29,,,739605438.97,190628333.85,,215027895.76,,,94353935.33,310553876.44,,,,,,,,,,,,,,50710926.65,1311190787.34,20470546085.67,,5831131927.35,,,,229518330.33,,,,,,3682402210.18,4214963.77,,9747267431.63,30217813517.3,,530940639.0,,,,15020162392.49,44712349.5,7326674.24,,127953713.58,,,9902376596.8,,,25588760016.11,449967285.14,26038727301.25,56256540818.55,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:45:05,0.5371431139849963,2.1984863972749125
2023-12-31,,12451459936.82,,,,,,4712235428.54,944856663.99,3767378764.55,1002565382.26,1479791442.43,,,,,,,,,,64807689.79,64807689.79,16992011957.89,,,,,1238197674.9,38225997276.84,,,,,,,,3392399.0,55382078.56,,30718286.89,75374659.32,,4702856087.11,1350201993.11,3352654094.0,160205.1,2027315399.33,2027315399.33,,3352493888.9,,3352493888.9,,,,284927764.21,214570013.47,2546982901.91,6322777822.18,27309669.99,124794893.36,,449521717.91,167921271.47,15398555002.29,53624552279.13,,23066475.91,,,,,,7857989549.39,1741031764.32,6116957785.07,52857142.84,8316892377.88,,,998966417.86,209052817.64,,237194849.77,,,129799682.2,366994531.97,,,,,,,,,,,,,,39287949.29,1217917126.01,19083024388.79,,5835243587.06,,,,142297196.26,,,,,,3734962435.29,4244153.21,,9716747371.82,28799771760.61,,530208716.0,,,,14970838230.28,44712349.5,6828635.43,,127953713.58,,,8775825969.44,,,24366942915.23,457837603.29,24824780518.52,53624552279.13,定期报告,是,20241030,CNY,合并期末,2024-04-29T19:45:05,0.5370631648484366,2.2007090698937533
