日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,2371,243.61,227.62,247.56,227.62,73090,1730679360.0,7.88,-10.06,-25.45,1.58,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,2371,221.11,223.45,230.99,221.11,54853,1247179312.0,4.34,-1.83,-4.17,1.19,,,,,,,,,-0.33264957264955797,-0.0665299145299116,-0.2661196581196464,,
2022-04-27,2371,217.57,240.16,241.26,216.57,84547,1970933008.0,11.05,7.48,16.71,1.82,,,,,,,,,0.743509874108156,0.09547804319770194,0.6480318309104541,,
2022-04-28,2371,237.19,236.29,243.02,230.57,65100,1543188320.0,5.18,-1.61,-3.87,1.4,,,,,,,,,1.2694637440852148,0.33027518337520456,0.9391885607100102,,
2022-04-29,2371,239.57,237.57,242.88,223.73,105099,2460100816.0,8.1,0.54,1.28,2.27,233.01799999999997,,,,,,,,1.769177303251439,0.6180556073504515,1.1511216959009876,,
2022-05-05,2371,234.57,233.58,238.73,219.39,114835,2664119936.0,8.14,-1.68,-3.99,2.33,234.20999999999998,,,,,59.926715522984686,,,1.822238612532658,0.8588922083868928,0.9633464041457651,,
2022-05-06,2371,223.57,220.57,231.07,219.46,78225,1755184496.0,4.97,-5.57,-13.01,1.59,233.63399999999996,,,,,41.80804090169649,,,0.8052098535645769,0.8481557374224297,-0.04294588385785281,,
2022-05-09,2371,217.57,208.87,218.25,207.57,93640,1995937632.0,4.84,-5.3,-11.7,1.9,227.37599999999998,,,,,35.581487341772174,,,-0.934117064186097,0.49170117710072436,-1.4258182412868212,,
2022-05-10,2371,206.54,227.37,229.9,204.57,167957,3769874480.0,12.13,8.86,18.5,3.42,225.592,,,,,37.784145176695326,,,-0.8104088992991478,0.23127916182074992,-1.0416880611198978,,
2022-05-11,2371,225.11,235.27,245.01,223.58,146931,3505627184.0,9.43,3.47,7.9,2.99,225.132,229.075,,,,49.09542390918767,,,-0.0740516886407363,0.1702129917284527,-0.244264680369189,,
2022-05-12,2371,233.72,244.12,250.47,232.8,91822,2237902112.0,7.51,3.76,8.85,1.87,227.24,230.725,,,,55.121188428459746,,,1.2096931537684554,0.37810902413645325,0.8315841296320021,,
