报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2025-03-31,32968196000.0,32968196000.0,,,,,,30819138000.0,21669542000.0,,,,,,,,,296502000.0,5946993000.0,2302224000.0,943882000.0,-340005000.0,1228744000.0,,3750000.0,-19141000.0,-82713000.0,,,152214000.0,,,,805220000.0,,,,95659000.0,2912938000.0,16642000.0,,1189000.0,,2928391000.0,464274000.0,,2464117000.0,2464117000.0,,2453172000.0,,10945000.0,-35892000.0,-35735000.0,-3358000.0,-3358000.0,,,,-35735000.0,,,,,,,,-27000.0,-35708000.0,,-157000.0,2428225000.0,2417437000.0,10788000.0,0.51,0.51,定期报告,未审计,20250423,CNY,合并期末,2025-04-22T19:02:04,,
2024-12-31,121298752000.0,121298752000.0,,,,,,113631490000.0,75311066000.0,,,,,,,,,1175971000.0,24031499000.0,8900503000.0,4477021000.0,-264570000.0,3447022000.0,,112394000.0,160687000.0,-341549000.0,,,-625131000.0,,,,2932725000.0,,,,95659000.0,9342181000.0,76279000.0,,188855000.0,,9229605000.0,873992000.0,,8355613000.0,8355613000.0,,8424792000.0,,-69179000.0,-265303000.0,-265566000.0,-3358000.0,-3358000.0,,,,-262208000.0,,,,,,,,598000.0,-262806000.0,,263000.0,8090310000.0,8159226000.0,-68916000.0,1.76,1.76,定期报告,是,20250301,CNY,合并期末,2025-02-28T20:32:03,2.67926567774591,2.3909156910974603
2024-09-30,90044542000.0,90044542000.0,,,,,,82571536000.0,53635944000.0,,,,,,,,,848437000.0,18640816000.0,6380307000.0,3231927000.0,-165895000.0,2937408000.0,,-256011000.0,-60323000.0,-250996000.0,,,-422190000.0,,,,2433179000.0,,,,87478000.0,8548503000.0,56432000.0,,80578000.0,,8524357000.0,677296000.0,,7847061000.0,7847061000.0,,7906403000.0,,-59342000.0,-228937000.0,-228288000.0,-3358000.0,-3358000.0,,,,-228288000.0,,,,,,,,-3719000.0,-224569000.0,,-649000.0,7618124000.0,7678115000.0,-59991000.0,1.65,1.65,定期报告,未审计,20241022,CNY,合并期末,2024-10-21T21:12:02,-0.2576630796663102,-0.06086351773352838
2024-06-30,62487098000.0,62487098000.0,,,,,,56951726000.0,37198353000.0,,,,,,,,,557343000.0,12725895000.0,4187180000.0,2236650000.0,46305000.0,2382497000.0,,-183125000.0,-25507000.0,-183974000.0,,,-416539000.0,,,,1800310000.0,,,,67365000.0,6277516000.0,35078000.0,,35411000.0,,6277183000.0,566793000.0,,5710390000.0,5710390000.0,,5732446000.0,,-22056000.0,34114000.0,33668000.0,-3358000.0,-3358000.0,,,,33668000.0,,,,,,,,2715000.0,30953000.0,,446000.0,5744504000.0,5766114000.0,-21610000.0,1.2,1.2,定期报告,未审计,20240817,CNY,合并期末,2024-08-16T20:42:03,-0.30604235845855043,-0.27228933227357355
