报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,,43885348000.0,,,13768781000.0,,173439000.0,21294891000.0,,21294891000.0,4243041000.0,692097000.0,,,,,,,,,,2597585000.0,2597585000.0,41257657000.0,,,,3085000.0,8899348000.0,141787346000.0,,,25068445000.0,,,,,2333836000.0,99045000.0,842636000.0,,715761000.0,,26050169000.0,11844340000.0,14205829000.0,27410000.0,685376000.0,,,14178419000.0,,14178419000.0,,,,4972074000.0,1551573000.0,7159200000.0,1594563000.0,14425000.0,,,4396088000.0,6896517000.0,65535884000.0,207323230000.0,,7027070000.0,,,,,200853000.0,33331126000.0,10959334000.0,22371792000.0,,12859416000.0,,,16991686000.0,1205018000.0,,,,,3236993000.0,3236993000.0,,,,,,,,,,2184073000.0,,,,5592740000.0,,82635473000.0,,44058915000.0,1004880000.0,,,972943000.0,153647000.0,,,,,1496556000.0,90651000.0,3791219000.0,51577475000.0,134212948000.0,,4783535000.0,,,,27476099000.0,,-2465531000.0,88214000.0,3053523000.0,,,39872643000.0,,,72808483000.0,301799000.0,73110282000.0,207323230000.0,定期报告,是,20250301,CNY,合并期末,2025-02-28T20:30:06
20240930,,46784398000.0,,,14151265000.0,,141949000.0,20844345000.0,,20844345000.0,1642892000.0,586003000.0,,,,,,,,,,,1519379000.0,40626555000.0,,,,,8766131000.0,140002948000.0,,,18617326000.0,,,,,2118018000.0,100196000.0,1690890000.0,,731504000.0,,,,,,778929000.0,,,,,14174617000.0,,,,4940031000.0,1555828000.0,7581491000.0,1073686000.0,14425000.0,,,4421662000.0,6832823000.0,59691395000.0,199694343000.0,,8716132000.0,,,,,288912000.0,27593111000.0,10687217000.0,16905894000.0,,11821713000.0,,,16670670000.0,1247341000.0,,,,,,3033655000.0,,,,,,,,,,1917613000.0,,,,2208418000.0,,73501731000.0,,45442028000.0,501387000.0,,,1053516000.0,136602000.0,,,,,2451324000.0,82253000.0,3879511000.0,53557036000.0,127058767000.0,,4783252000.0,,,,27466619000.0,,-2428253000.0,86454000.0,3053382000.0,,,39354397000.0,,,72315851000.0,319725000.0,72635576000.0,199694343000.0,定期报告,未审计,20241022,CNY,合并期末,2024-10-21T21:30:03
20240630,,70943466000.0,,,3039236000.0,,152516000.0,20930642000.0,,20930642000.0,740705000.0,212114000.0,,,,,,,,,,1205738000.0,1205738000.0,40960382000.0,,,,,8229862000.0,151621510000.0,,,12234248000.0,,,,,2147514000.0,1328301000.0,1824916000.0,,736720000.0,,24785982000.0,11168335000.0,13617647000.0,39396000.0,757130000.0,,,13578251000.0,,13578251000.0,,,,5206849000.0,1504491000.0,7553364000.0,1160245000.0,,,,4177503000.0,6883583000.0,53886266000.0,205507776000.0,,8448217000.0,,,,,67925000.0,29547586000.0,10476704000.0,19070882000.0,,13255334000.0,,,14887882000.0,1071623000.0,,3266961000.0,,,3073753000.0,6340714000.0,,,,,,,,,,1970083000.0,1500306000.0,,,2484384000.0,,79579718000.0,,47741381000.0,,,,1003380000.0,138343000.0,,,,,2340712000.0,75570000.0,3858533000.0,55167360000.0,134747078000.0,,4783252000.0,,,,27467625000.0,,-2166297000.0,76932000.0,3053382000.0,,,37180438000.0,,,70395332000.0,365366000.0,70760698000.0,205507776000.0,定期报告,未审计,20240817,CNY,合并期末,2024-08-16T20:40:05
20240331,,86879154000.0,,,100646000.0,,85722000.0,19822731000.0,,19822731000.0,2812997000.0,334373000.0,,,,,,,,,,,1340117000.0,41681016000.0,,,,,7907685000.0,166076857000.0,,,,,,,,2097299000.0,1473823000.0,2046193000.0,,843276000.0,,,,,,1046069000.0,,,,,13362874000.0,,,,5112416000.0,1504645000.0,7758763000.0,1156074000.0,,,,4129816000.0,6970945000.0,42389777000.0,208466634000.0,,9036637000.0,,,,,164488000.0,30881075000.0,11759507000.0,19121568000.0,,13896491000.0,,,12950270000.0,1733832000.0,,,,,,3386508000.0,,,,,,,,,,2187095000.0,5946038000.0,,,4758148000.0,,84944336000.0,,45049649000.0,,,,963598000.0,140061000.0,,,,,2547058000.0,78759000.0,3482558000.0,52272945000.0,137217281000.0,,4783252000.0,,,,27757099000.0,,-2251438000.0,68860000.0,3053382000.0,,,37455932000.0,,,70867087000.0,382266000.0,71249353000.0,208466634000.0,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T22:05:14
