日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,3454.66,-0.57,-1165597184.0,-2.24,-303988224.0,-0.58,-861608960.0,-1.66,-289184768.0,-0.56,1454781696.0,2.8
2024-10-25,3438.41,-0.47,-2717648640.0,-4.64,-2518652672.0,-4.3,-198995968.0,-0.34,893211392.0,1.52,1824436992.0,3.11
2024-10-28,3427.67,-0.31,-3570637056.0,-5.94,-2642494976.0,-4.39,-928142080.0,-1.54,740514048.0,1.23,2830123264.0,4.71
2024-10-29,3414.86,-0.37,-4040985856.0,-6.43,-2646397440.0,-4.21,-1394588416.0,-2.22,668705792.0,1.06,3372279808.0,5.36
2024-10-30,3375.25,-1.16,-4004228352.0,-6.26,-1869421056.0,-2.92,-2134807296.0,-3.34,603685888.0,0.94,3400542720.0,5.32
2024-10-31,3359.16,-0.48,-914963456.0,-1.12,13762048.0,0.02,-928725504.0,-1.14,-397006080.0,-0.49,1311969536.0,1.6
2024-11-01,3398.6,1.17,2504535808.0,2.94,2577459968.0,3.03,-72924160.0,-0.09,-2399611904.0,-2.82,-104923648.0,-0.12
2024-11-04,3431.77,0.98,446381824.0,0.59,-118856448.0,-0.16,565238272.0,0.75,-544767744.0,-0.73,98385920.0,0.13
2024-11-05,3504.79,2.13,2104493568.0,2.01,1666945024.0,1.59,437548544.0,0.42,-539083264.0,-0.51,-1565410560.0,-1.49
2024-11-06,3483.25,-0.61,-4607022592.0,-3.65,-2465972480.0,-1.95,-2141050112.0,-1.69,791240192.0,0.63,3815782656.0,3.02
2024-11-07,3592.07,3.12,5178856448.0,3.9,6861390592.0,5.17,-1682534144.0,-1.27,-3108657152.0,-2.34,-2070199296.0,-1.56
2024-11-08,3543.77,-1.34,-8532422656.0,-6.48,-7083935232.0,-5.38,-1448487424.0,-1.1,2540203520.0,1.93,5992219392.0,4.55
2024-11-11,3495.06,-1.37,-5431806464.0,-5.37,-4032326656.0,-3.99,-1399479808.0,-1.38,849047808.0,0.84,4582758656.0,4.53
2024-11-12,3433.69,-1.76,-9376042752.0,-9.86,-6172440832.0,-6.49,-3203601920.0,-3.37,1824715776.0,1.92,7551327232.0,7.94
2024-11-13,3441.51,0.23,-2354584576.0,-3.14,-853454848.0,-1.14,-1501129728.0,-2.0,6046720.0,0.01,2348538112.0,3.14
2024-11-14,3424.32,-0.5,-4280231424.0,-5.52,-2973792256.0,-3.83,-1306439168.0,-1.68,616954624.0,0.8,3663276800.0,4.72
2024-11-15,3386.39,-1.11,-1944071936.0,-2.46,-1040773888.0,-1.31,-903298048.0,-1.14,-95115776.0,-0.12,2039187712.0,2.58
2024-11-18,3409.65,0.69,632985600.0,0.71,140231680.0,0.16,492753920.0,0.55,-778639616.0,-0.88,145654016.0,0.16
2024-11-19,3415.75,0.18,-1122482432.0,-1.59,-1495329280.0,-2.12,372846848.0,0.53,575132416.0,0.81,547349760.0,0.77
2024-11-20,3409.4,-0.19,-449805568.0,-0.85,-423467008.0,-0.8,-26338560.0,-0.05,-109100032.0,-0.21,558905600.0,1.06
2024-11-21,3414.71,0.16,-1243010048.0,-2.6,-943614720.0,-1.97,-299395328.0,-0.63,-78301696.0,-0.16,1321311744.0,2.76
2024-11-22,3314.93,-2.92,-6011378432.0,-8.82,-3924547584.0,-5.76,-2086830848.0,-3.06,1294177024.0,1.9,4717201664.0,6.92
2024-11-25,3299.74,-0.46,-1652747776.0,-2.84,-1190590464.0,-2.04,-462157312.0,-0.79,-247484416.0,-0.42,1900232448.0,3.26
2024-11-26,3316.7,0.51,-949191424.0,-1.96,-317424384.0,-0.66,-631767040.0,-1.31,-550487040.0,-1.14,1499678976.0,3.1
2024-11-27,3353.36,1.11,-380998144.0,-0.72,-469705728.0,-0.89,88707584.0,0.17,-370585856.0,-0.7,751584256.0,1.43
2024-11-28,3334.1,-0.57,-1464563456.0,-3.4,-588437760.0,-1.37,-876125696.0,-2.04,-65341696.0,-0.15,1529904896.0,3.55
2024-11-29,3346.76,0.38,1556325632.0,2.46,1072023808.0,1.69,484301824.0,0.77,-805265152.0,-1.27,-751060736.0,-1.19
2024-12-02,3369.62,0.68,-680432640.0,-1.09,-195499008.0,-0.31,-484933632.0,-0.77,444134912.0,0.71,236297728.0,0.38
2024-12-03,3405.15,1.05,1700404480.0,2.95,1050931712.0,1.82,649472768.0,1.13,-1139669248.0,-1.98,-560734976.0,-0.97
2024-12-04,3407.21,0.06,493826816.0,0.84,481033216.0,0.82,12793600.0,0.02,-771663616.0,-1.32,277836800.0,0.48
2024-12-05,3392.84,-0.42,-54535424.0,-0.12,-626093312.0,-1.37,571557888.0,1.25,-172910592.0,-0.38,227445760.0,0.5
2024-12-06,3441.46,1.43,1274615296.0,1.87,880232704.0,1.29,394382592.0,0.58,-306287104.0,-0.45,-968328448.0,-1.42
2024-12-09,3443.14,0.05,-407919360.0,-0.7,-678758400.0,-1.17,270839040.0,0.47,-82471168.0,-0.14,490390784.0,0.85
2024-12-10,3473.61,0.88,-1300234496.0,-1.46,-1646996480.0,-1.86,346761984.0,0.39,1671842304.0,1.88,-371607808.0,-0.42
2024-12-11,3455.1,-0.53,-1238949120.0,-2.18,-779195904.0,-1.37,-459753216.0,-0.81,-98107648.0,-0.17,1337056768.0,2.36
2024-12-12,3492.16,1.07,425873664.0,0.72,439309056.0,0.74,-13435392.0,-0.02,-927058944.0,-1.57,501185536.0,0.85
2024-12-13,3402.05,-2.58,-5835519744.0,-7.49,-3793849600.0,-4.87,-2041670144.0,-2.62,167381504.0,0.21,5668138240.0,7.28
2024-12-16,3402.06,0.0,-1419163648.0,-2.46,-279805184.0,-0.48,-1139358464.0,-1.97,-855293440.0,-1.48,2274457088.0,3.94
2024-12-17,3402.23,0.0,-2262611968.0,-4.58,-781391872.0,-1.58,-1481220096.0,-3.0,53043968.0,0.11,2209568000.0,4.47
2024-12-18,3419.98,0.52,-1095473664.0,-2.37,-865834240.0,-1.87,-229639424.0,-0.5,497633792.0,1.08,597839616.0,1.29
2024-12-19,3398.41,-0.63,-1906525952.0,-4.46,-714878720.0,-1.67,-1191647232.0,-2.78,439952384.0,1.03,1466573568.0,3.43
2024-12-20,3379.07,-0.57,-1204915200.0,-2.61,-171900416.0,-0.37,-1033014784.0,-2.24,-357593600.0,-0.78,1562508800.0,3.39
